,8-28-2019,9-28-2019,10-28-2019
882,5.0,3.0,6.0
883,7.0,15.0,1.0
884,3.0,4.0,0.0
885,5.0,4.0,2.0
886,4.0,3.0,1.0
887,10.0,12.0,2.0
888,4.0,12.0,1.0
889,5.0,8.0,0.0
890,18.0,12.0,0.0
891,0.0,1.0,2.0
892,4.0,1.0,0.0
893,6.0,9.0,3.0
894,1.0,5.0,0.0
895,7.0,5.0,0.0
896,18.0,12.0,3.0
897,1.0,5.0,1.0
898,6.0,8.0,0.0
899,6.0,5.0,0.0
900,12.0,9.0,1.0
901,2.0,2.0,1.0
902,26.0,17.0,3.0
903,13.0,17.0,1.0
904,4.0,4.0,0.0
905,4.0,2.0,0.0
906,5.0,3.0,1.0
907,10.0,16.0,0.0
908,9.0,5.0,0.0
909,5.0,4.0,1.0
910,6.0,4.0,1.0
911,5.0,5.0,0.0
912,3.0,9.0,0.0
913,11.0,5.0,0.0
914,1.0,3.0,1.0
915,5.0,10.0,0.0
916,10.0,12.0,0.0
917,6.0,16.0,2.0
918,2.0,1.0,0.0
919,0.0,5.0,0.0
920,8.0,9.0,1.0
921,4.0,4.0,0.0
922,10.0,7.0,0.0
923,14.0,11.0,0.0
924,6.0,2.0,1.0
925,7.0,2.0,0.0
926,17.0,9.0,2.0
927,5.0,4.0,0.0
928,2.0,3.0,0.0
929,1.0,3.0,1.0
930,2.0,5.0,0.0
931,3.0,7.0,0.0
932,0.0,2.0,0.0
933,2.0,6.0,1.0
934,7.0,8.0,0.0
935,6.0,6.0,0.0
936,4.0,2.0,1.0
937,3.0,4.0,0.0
938,2.0,3.0,1.0
939,0.0,1.0,0.0
940,0.0,1.0,0.0
941,1.0,1.0,0.0
942,5.0,3.0,0.0
943,0.0,0.0,1.0
944,2.0,2.0,1.0
945,2.0,2.0,0.0
946,3.0,2.0,0.0
947,0.0,1.0,0.0
948,2.0,1.0,0.0
949,1.0,1.0,0.0
950,18.0,9.0,0.0
951,0.0,0.0,0.0
952,1.0,3.0,0.0
953,4.0,5.0,1.0
954,5.0,1.0,0.0
955,13.0,15.0,0.0
956,0.0,3.0,0.0
957,10.0,13.0,0.0
958,5.0,12.0,0.0
959,2.0,2.0,1.0
960,8.0,7.0,0.0
961,5.0,10.0,0.0
962,5.0,3.0,0.0
963,1.0,4.0,0.0
964,5.0,6.0,0.0
965,10.0,6.0,1.0
966,1.0,3.0,0.0
967,1.0,2.0,0.0
968,2.0,1.0,0.0
969,5.0,7.0,0.0
970,3.0,6.0,0.0
971,0.0,1.0,1.0
972,2.0,3.0,0.0
973,2.0,1.0,0.0
974,2.0,4.0,0.0
975,1.0,2.0,1.0
976,2.0,4.0,0.0
977,3.0,2.0,0.0
978,0.0,2.0,0.0
979,1.0,2.0,0.0
981,0.0,0.0,0.0
981,11.0,10.0,0.0
982,4.0,8.0,0.0
983,4.0,1.0,0.0
984,6.0,6.0,0.0
985,4.0,2.0,0.0
986,1.0,5.0,0.0
987,0.0,3.0,0.0
988,2.0,2.0,1.0
989,3.0,3.0,0.0
990,4.0,1.0,0.0
991,0.0,0.0,0.0
992,1.0,1.0,0.0
993,3.0,4.0,0.0
994,0.0,1.0,0.0
995,3.0,5.0,1.0
996,5.0,1.0,0.0
997,5.0,0.0,0.0
998,8.0,3.0,1.0
999,0.0,0.0,0.0
1000,0.0,3.0,0.0
1001,4.0,2.0,0.0
1002,2.0,2.0,0.0
1003,6.0,3.0,2.0
1004,1.0,3.0,0.0
1005,1.0,1.0,0.0
1006,3.0,2.0,0.0
1007,1.0,1.0,1.0
1008,2.0,1.0,1.0
1009,2.0,4.0,0.0
1010,1.0,1.0,0.0
1011,0.0,0.0,0.0
1012,0.0,0.0,0.0
1013,1.0,0.0,0.0
1014,2.0,0.0,0.0
1015,1.0,2.0,0.0
1016,2.0,1.0,0.0
1017,4.0,3.0,1.0
1018,0.0,0.0,0.0
1019,0.0,2.0,0.0
1020,5.0,0.0,0.0
1021,3.0,2.0,0.0
1022,1.0,4.0,0.0
1023,0.0,0.0,0.0
1024,3.0,1.0,0.0
1025,3.0,5.0,0.0
1026,1.0,2.0,0.0
1027,2.0,1.0,0.0
1028,0.0,1.0,0.0
1029,1.0,2.0,0.0
1030,0.0,0.0,0.0
1031,1.0,2.0,0.0
1032,0.0,0.0,0.0
1033,2.0,2.0,1.0
1034,2.0,0.0,1.0
1035,2.0,4.0,0.0
1036,0.0,0.0,0.0
1037,1.0,0.0,0.0
1038,0.0,0.0,0.0
1039,1.0,0.0,0.0
1040,11.0,2.0,0.0
1041,1.0,0.0,0.0
1042,0.0,4.0,0.0
1043,4.0,0.0,0.0
1044,0.0,0.0,0.0
1045,3.0,0.0,0.0
1046,2.0,1.0,0.0
1047,0.0,0.0,0.0
1048,3.0,3.0,0.0
1049,3.0,1.0,0.0
1050,3.0,2.0,0.0
1051,2.0,1.0,0.0
1052,0.0,0.0,0.0
1053,2.0,0.0,0.0
1054,1.0,1.0,0.0
1055,0.0,2.0,0.0
1056,1.0,1.0,1.0
1057,0.0,0.0,0.0
1058,0.0,2.0,0.0
1059,1.0,0.0,0.0
1060,0.0,0.0,0.0
1061,0.0,1.0,0.0
1062,0.0,0.0,1.0
1063,0.0,4.0,0.0
1064,1.0,1.0,0.0
1065,1.0,6.0,0.0
1066,0.0,1.0,0.0
1067,6.0,6.0,0.0
1068,3.0,5.0,0.0
1069,1.0,0.0,0.0
1070,3.0,1.0,0.0
1071,0.0,1.0,0.0
1072,0.0,0.0,0.0
1073,4.0,1.0,0.0
1074,5.0,2.0,0.0
1075,2.0,2.0,1.0
1076,16.0,4.0,1.0
1077,3.0,3.0,0.0
1078,1.0,0.0,0.0
1079,0.0,0.0,0.0
1080,0.0,0.0,1.0
1081,0.0,0.0,0.0
1082,1.0,0.0,0.0
1083,0.0,2.0,0.0
1084,6.0,2.0,0.0
1085,8.0,4.0,1.0
1086,6.0,5.0,1.0
1087,0.0,0.0,0.0
1088,2.0,0.0,0.0
1089,7.0,4.0,0.0
1090,12.0,4.0,0.0
1091,5.0,0.0,0.0
1092,4.0,3.0,1.0
1093,3.0,3.0,0.0
1094,4.0,0.0,0.0
1095,2.0,3.0,1.0
1096,3.0,3.0,3.0
1097,4.0,2.0,0.0
1098,1.0,1.0,0.0
1099,4.0,5.0,0.0
1100,6.0,4.0,0.0
1101,0.0,0.0,0.0
1102,1.0,4.0,0.0
1103,7.0,9.0,0.0
1104,3.0,0.0,0.0
1105,3.0,7.0,1.0
1106,12.0,11.0,2.0
1107,0.0,4.0,0.0
1108,2.0,8.0,0.0
1109,7.0,7.0,0.0
1110,4.0,1.0,0.0
1111,9.0,9.0,0.0
1112,4.0,7.0,0.0
1113,13.0,8.0,1.0
1114,4.0,9.0,0.0
1115,2.0,6.0,1.0
1116,1.0,1.0,0.0
1118,0.0,0.0,0.0
1118,0.0,0.0,0.0
1119,0.0,0.0,0.0
1120,0.0,1.0,0.0
1121,2.0,0.0,0.0
1122,0.0,0.0,0.0
1123,2.0,0.0,0.0
1124,0.0,2.0,0.0
1125,0.0,0.0,0.0
1126,0.0,0.0,0.0
1127,0.0,1.0,0.0
1128,2.0,0.0,0.0
1129,2.0,1.0,0.0
1130,1.0,0.0,0.0
1131,0.0,0.0,0.0
1132,0.0,0.0,0.0
1133,0.0,0.0,0.0
1134,0.0,0.0,0.0
1135,0.0,0.0,0.0
1136,0.0,2.0,0.0
1137,0.0,0.0,0.0
1138,0.0,0.0,0.0
1139,0.0,0.0,0.0
1140,1.0,0.0,0.0
1142,0.0,0.0,0.0
1142,4.0,3.0,0.0
1143,1.0,3.0,0.0
1144,0.0,1.0,0.0
1145,0.0,1.0,0.0
1146,1.0,1.0,0.0
1147,0.0,3.0,0.0
1148,1.0,0.0,0.0
1149,1.0,0.0,0.0
1150,0.0,1.0,0.0
1151,11.0,16.0,0.0
1152,0.0,1.0,0.0
1153,1.0,1.0,0.0
1155,0.0,0.0,0.0
1155,1.0,0.0,0.0
1156,0.0,0.0,0.0
1157,0.0,3.0,0.0
1158,3.0,0.0,0.0
1159,0.0,2.0,0.0
1160,2.0,0.0,0.0
1161,2.0,1.0,0.0
1162,3.0,1.0,0.0
1163,2.0,1.0,0.0
1164,2.0,1.0,0.0
1165,0.0,1.0,0.0
1166,2.0,1.0,0.0
1167,1.0,1.0,0.0
1168,4.0,2.0,1.0
1169,3.0,2.0,0.0
1170,2.0,1.0,0.0
1171,0.0,0.0,0.0
1172,0.0,0.0,0.0
1173,2.0,0.0,0.0
1174,1.0,1.0,0.0
1175,0.0,0.0,0.0
1176,3.0,0.0,0.0
1177,1.0,2.0,0.0
1178,2.0,1.0,0.0
1179,4.0,3.0,0.0
1180,0.0,1.0,0.0
1181,0.0,0.0,0.0
1182,0.0,0.0,0.0
1183,0.0,2.0,0.0
1184,4.0,0.0,0.0
1185,0.0,0.0,0.0
1186,2.0,5.0,0.0
1187,0.0,5.0,0.0
1188,1.0,3.0,0.0
1189,0.0,0.0,0.0
1190,1.0,0.0,0.0
1191,3.0,0.0,0.0
1192,0.0,1.0,0.0
1193,0.0,0.0,0.0
1194,2.0,4.0,0.0
1195,0.0,0.0,0.0
1196,1.0,1.0,1.0
1197,0.0,0.0,0.0
1198,1.0,6.0,0.0
1199,0.0,0.0,0.0
1200,0.0,0.0,0.0
1201,3.0,0.0,0.0
1202,1.0,1.0,0.0
1203,2.0,1.0,0.0
1204,0.0,0.0,0.0
1206,0.0,0.0,0.0
1206,5.0,3.0,0.0
1207,0.0,1.0,0.0
1208,2.0,1.0,0.0
1209,7.0,9.0,0.0
1210,2.0,1.0,0.0
1211,0.0,2.0,1.0
1212,1.0,3.0,0.0
1213,1.0,0.0,0.0
1214,2.0,3.0,0.0
1215,5.0,3.0,1.0
1216,2.0,1.0,0.0
1217,1.0,2.0,0.0
1218,5.0,1.0,0.0
1219,4.0,2.0,0.0
1220,3.0,6.0,1.0
1221,0.0,1.0,0.0
1222,0.0,0.0,0.0
1223,1.0,1.0,0.0
1224,1.0,0.0,0.0
1225,1.0,0.0,0.0
1226,0.0,0.0,0.0
1227,0.0,0.0,0.0
1228,5.0,0.0,0.0
1229,0.0,0.0,0.0
1230,1.0,0.0,0.0
1231,0.0,0.0,0.0
1232,0.0,0.0,0.0
1233,2.0,0.0,0.0
1234,0.0,0.0,0.0
1235,1.0,1.0,0.0
1236,0.0,0.0,0.0
1237,0.0,0.0,0.0
1238,1.0,0.0,0.0
1239,0.0,0.0,0.0
1240,0.0,0.0,0.0
1241,0.0,0.0,0.0
1242,0.0,0.0,0.0
1243,0.0,0.0,0.0
1244,0.0,0.0,0.0
1245,0.0,0.0,0.0
1246,0.0,0.0,0.0
1247,0.0,2.0,0.0
1248,0.0,0.0,0.0
1249,0.0,0.0,0.0
1250,0.0,0.0,0.0
1251,0.0,0.0,0.0
1252,0.0,2.0,1.0
1253,0.0,0.0,0.0
1254,0.0,0.0,0.0
1255,0.0,0.0,0.0
1256,0.0,0.0,0.0
1257,0.0,0.0,0.0
1258,0.0,0.0,0.0
1259,0.0,0.0,0.0
1260,0.0,3.0,0.0
1261,0.0,0.0,0.0
1262,0.0,0.0,0.0
1263,0.0,1.0,0.0
1264,0.0,1.0,0.0
1265,0.0,0.0,0.0
1266,0.0,0.0,0.0
1267,0.0,0.0,0.0
1268,0.0,0.0,0.0
1269,0.0,0.0,0.0
1270,0.0,0.0,0.0
1271,2.0,1.0,0.0
1272,0.0,0.0,0.0
1273,0.0,0.0,0.0
1274,0.0,0.0,0.0
1275,0.0,0.0,0.0
1276,0.0,0.0,0.0
1277,0.0,1.0,0.0
1278,0.0,0.0,0.0
1279,0.0,0.0,0.0
1280,0.0,0.0,0.0
1281,0.0,0.0,0.0
1282,0.0,1.0,0.0
1283,0.0,1.0,0.0
1284,0.0,0.0,0.0
1285,0.0,0.0,0.0
1286,0.0,1.0,0.0
1287,1.0,0.0,0.0
1288,1.0,2.0,0.0
1289,0.0,0.0,0.0
1290,0.0,2.0,0.0
1291,0.0,0.0,0.0
1292,1.0,0.0,0.0
1293,0.0,0.0,0.0
1294,0.0,2.0,0.0
1295,0.0,0.0,0.0
1296,1.0,0.0,0.0
1297,0.0,0.0,0.0
1298,0.0,0.0,0.0
1299,0.0,0.0,0.0
1300,0.0,1.0,0.0
1301,0.0,0.0,0.0
1302,0.0,0.0,0.0
1303,0.0,0.0,0.0
1304,0.0,0.0,0.0
1305,0.0,0.0,0.0
1306,0.0,0.0,0.0
1307,0.0,0.0,0.0
1308,0.0,0.0,0.0
1309,1.0,0.0,0.0
1310,0.0,0.0,0.0
1311,0.0,0.0,0.0
1312,0.0,0.0,0.0
1313,0.0,0.0,0.0
1314,0.0,0.0,0.0
1315,0.0,0.0,0.0
1316,0.0,0.0,0.0
1317,0.0,0.0,0.0
1318,0.0,0.0,0.0
1319,0.0,0.0,0.0
1320,0.0,0.0,0.0
1321,1.0,0.0,0.0
1322,0.0,1.0,0.0
1323,1.0,0.0,0.0
1324,0.0,0.0,0.0
1325,0.0,0.0,0.0
1326,0.0,1.0,0.0
1327,0.0,0.0,0.0
1328,0.0,0.0,0.0
1329,0.0,0.0,0.0
1330,0.0,0.0,0.0
1331,0.0,0.0,0.0
1332,0.0,0.0,0.0
1333,0.0,0.0,0.0
1334,0.0,0.0,0.0
1335,0.0,0.0,0.0
1336,0.0,0.0,0.0
1337,0.0,0.0,0.0
1338,0.0,0.0,0.0
1339,0.0,0.0,0.0
1340,0.0,0.0,0.0
1341,0.0,0.0,0.0
1342,0.0,1.0,0.0
1343,0.0,0.0,0.0
1344,1.0,0.0,0.0
1345,0.0,0.0,0.0
1346,0.0,0.0,0.0
1347,1.0,2.0,0.0
1348,2.0,3.0,0.0
1349,2.0,0.0,0.0
1350,0.0,1.0,0.0
1351,1.0,0.0,0.0
1352,0.0,0.0,0.0
1353,2.0,0.0,0.0
1354,0.0,0.0,0.0
1355,2.0,1.0,0.0
1356,4.0,1.0,0.0
1357,0.0,0.0,0.0
1358,0.0,0.0,0.0
1359,2.0,1.0,0.0
1360,1.0,1.0,0.0
1361,0.0,2.0,0.0
1362,0.0,1.0,0.0
1363,1.0,0.0,0.0
1364,2.0,0.0,0.0
1365,0.0,0.0,0.0
1366,2.0,1.0,0.0
1367,0.0,1.0,0.0
1368,0.0,0.0,0.0
1369,1.0,0.0,0.0
1370,0.0,0.0,0.0
1371,1.0,1.0,0.0
1372,0.0,0.0,0.0
1373,0.0,2.0,0.0
1374,1.0,0.0,0.0
1375,3.0,0.0,1.0
1376,2.0,2.0,0.0
1377,1.0,0.0,0.0
1378,0.0,0.0,0.0
1379,0.0,1.0,0.0
1380,0.0,1.0,1.0
1381,0.0,1.0,0.0
1382,0.0,1.0,0.0
1383,0.0,0.0,0.0
1384,0.0,1.0,0.0
1385,0.0,0.0,0.0
1386,1.0,1.0,0.0
1387,1.0,0.0,0.0
1388,1.0,0.0,0.0
1389,0.0,0.0,0.0
1390,2.0,0.0,0.0
1391,0.0,0.0,0.0
1392,1.0,0.0,0.0
1393,0.0,0.0,0.0
1394,0.0,0.0,0.0
1395,3.0,0.0,0.0
1396,0.0,0.0,0.0
1397,0.0,1.0,0.0
1398,0.0,1.0,0.0
1399,1.0,0.0,0.0
1400,0.0,0.0,0.0
1401,0.0,2.0,0.0
1402,0.0,0.0,0.0
1403,0.0,0.0,0.0
1404,0.0,2.0,0.0
1405,0.0,0.0,1.0
1406,1.0,0.0,0.0
1407,2.0,0.0,0.0
1408,0.0,2.0,0.0
1409,0.0,0.0,0.0
1410,3.0,2.0,0.0
1411,0.0,1.0,0.0
1412,1.0,1.0,0.0
1413,0.0,1.0,0.0
1414,1.0,0.0,0.0
1415,1.0,1.0,0.0
1416,0.0,0.0,0.0
1417,0.0,1.0,0.0
1418,1.0,0.0,0.0
1419,2.0,2.0,0.0
1420,0.0,0.0,0.0
1421,0.0,0.0,0.0
1422,1.0,0.0,0.0
1423,0.0,0.0,0.0
1424,1.0,0.0,0.0
1425,1.0,0.0,0.0
1426,0.0,0.0,0.0
1427,0.0,2.0,0.0
1428,1.0,2.0,0.0
1429,2.0,1.0,0.0
1430,3.0,1.0,0.0
1431,0.0,1.0,0.0
1432,0.0,1.0,0.0
1433,0.0,0.0,0.0
1434,1.0,0.0,0.0
1435,2.0,0.0,0.0
1436,1.0,2.0,0.0
1437,3.0,1.0,0.0
1438,2.0,0.0,0.0
1439,0.0,0.0,0.0
1440,0.0,1.0,0.0
1441,0.0,0.0,0.0
1442,1.0,0.0,0.0
1443,0.0,0.0,0.0
1444,1.0,1.0,0.0
1445,0.0,0.0,0.0
1446,0.0,1.0,0.0
1447,1.0,0.0,0.0
1448,1.0,2.0,0.0
1449,0.0,1.0,0.0
1450,0.0,0.0,0.0
1451,1.0,1.0,0.0
1452,1.0,0.0,0.0
1453,1.0,0.0,0.0
1454,0.0,1.0,0.0
1455,3.0,3.0,0.0
1456,1.0,0.0,0.0
1457,0.0,1.0,0.0
1458,1.0,2.0,0.0
1459,4.0,1.0,0.0
1460,0.0,1.0,0.0
1461,0.0,1.0,0.0
1462,1.0,0.0,0.0
1463,0.0,3.0,0.0
1464,1.0,1.0,0.0
1465,0.0,3.0,0.0
1466,2.0,2.0,0.0
1467,0.0,0.0,0.0
1468,0.0,1.0,0.0
1469,0.0,1.0,0.0
1470,0.0,1.0,0.0
1471,0.0,0.0,0.0
1472,3.0,0.0,0.0
1473,1.0,3.0,2.0
1474,5.0,5.0,0.0
1475,1.0,0.0,0.0
1476,3.0,1.0,0.0
1477,5.0,9.0,1.0
1478,5.0,3.0,0.0
1479,2.0,6.0,0.0
1480,10.0,0.0,0.0
1481,0.0,2.0,0.0
1482,0.0,0.0,0.0
1483,2.0,2.0,0.0
1484,0.0,3.0,1.0
1485,2.0,3.0,0.0
1486,3.0,11.0,0.0
1487,1.0,1.0,0.0
1488,7.0,3.0,2.0
1489,8.0,4.0,0.0
1490,7.0,3.0,1.0
1491,3.0,2.0,0.0
1492,7.0,1.0,0.0
1493,2.0,3.0,0.0
1494,1.0,0.0,0.0
1495,3.0,3.0,1.0
1496,4.0,1.0,0.0
1497,4.0,6.0,1.0
1498,1.0,0.0,0.0
1499,0.0,3.0,0.0
1500,5.0,3.0,4.0
1501,1.0,1.0,0.0
1502,4.0,3.0,0.0
1503,0.0,3.0,0.0
1504,8.0,3.0,0.0
1505,6.0,3.0,0.0
1506,3.0,1.0,0.0
1507,1.0,1.0,0.0
1508,2.0,2.0,1.0
1509,0.0,0.0,0.0
1510,4.0,3.0,0.0
1511,3.0,3.0,0.0
1512,2.0,3.0,0.0
1513,1.0,1.0,1.0
1514,11.0,8.0,1.0
1515,7.0,4.0,2.0
1516,4.0,3.0,0.0
1517,3.0,1.0,0.0
1518,6.0,1.0,1.0
1519,1.0,5.0,0.0
1520,2.0,2.0,0.0
1521,0.0,2.0,0.0
1522,3.0,1.0,0.0
1523,1.0,1.0,0.0
1524,2.0,0.0,0.0
1525,2.0,1.0,0.0
1526,2.0,0.0,0.0
1527,1.0,0.0,0.0
1528,0.0,0.0,0.0
1529,2.0,2.0,0.0
1530,5.0,1.0,0.0
1531,2.0,4.0,0.0
1532,5.0,0.0,0.0
1533,3.0,1.0,0.0
1534,4.0,0.0,0.0
1535,4.0,4.0,0.0
1536,2.0,2.0,0.0
1537,2.0,5.0,1.0
1538,1.0,5.0,0.0
1539,3.0,1.0,0.0
1540,6.0,0.0,0.0
1541,0.0,6.0,0.0
1542,5.0,2.0,0.0
1543,2.0,1.0,0.0
1544,9.0,6.0,0.0
1545,2.0,3.0,0.0
1546,0.0,0.0,0.0
1547,5.0,6.0,0.0
1548,4.0,2.0,0.0
1549,1.0,2.0,0.0
1550,5.0,2.0,0.0
1551,2.0,1.0,0.0
1552,3.0,2.0,0.0
1553,2.0,0.0,0.0
1554,4.0,3.0,1.0
1555,0.0,2.0,0.0
1556,0.0,2.0,1.0
1557,2.0,4.0,0.0
1558,0.0,0.0,0.0
1559,2.0,0.0,0.0
1560,0.0,1.0,0.0
1561,4.0,4.0,0.0
1562,8.0,8.0,2.0
1563,3.0,2.0,0.0
1564,7.0,4.0,0.0
1565,5.0,3.0,1.0
1566,2.0,2.0,0.0
1567,2.0,1.0,0.0
1568,3.0,6.0,2.0
1569,1.0,4.0,1.0
1570,1.0,4.0,0.0
1571,3.0,5.0,0.0
1572,1.0,1.0,0.0
1573,1.0,1.0,0.0
1574,2.0,2.0,0.0
1575,4.0,2.0,0.0
1576,3.0,2.0,0.0
1577,0.0,4.0,0.0
1578,0.0,1.0,0.0
1579,0.0,3.0,0.0
1580,1.0,1.0,0.0
1581,2.0,1.0,1.0
1582,0.0,2.0,0.0
1583,0.0,2.0,0.0
1584,0.0,1.0,1.0
1585,1.0,4.0,0.0
1586,4.0,5.0,1.0
1587,1.0,3.0,0.0
1588,0.0,0.0,0.0
1589,4.0,4.0,0.0
1590,6.0,3.0,0.0
1591,6.0,2.0,0.0
1592,8.0,9.0,0.0
1593,1.0,1.0,1.0
1594,0.0,7.0,3.0
1595,1.0,4.0,0.0
1596,4.0,1.0,0.0
1597,5.0,1.0,0.0
1598,1.0,1.0,0.0
1599,3.0,2.0,1.0
1600,5.0,1.0,0.0
1601,6.0,8.0,0.0
1602,2.0,2.0,0.0
1603,1.0,5.0,0.0
1604,2.0,2.0,0.0
1605,0.0,2.0,0.0
1606,2.0,1.0,0.0
1607,5.0,2.0,0.0
1608,3.0,7.0,0.0
1609,3.0,5.0,0.0
1610,5.0,1.0,0.0
1611,2.0,4.0,1.0
1612,1.0,3.0,0.0
1613,2.0,2.0,0.0
1614,1.0,3.0,0.0
1615,5.0,3.0,1.0
1616,0.0,1.0,0.0
1617,1.0,9.0,0.0
1618,5.0,6.0,0.0
1619,0.0,0.0,0.0
1620,1.0,3.0,0.0
1621,1.0,0.0,0.0
1622,5.0,1.0,0.0
1623,5.0,4.0,0.0
1624,6.0,2.0,1.0
1625,7.0,2.0,0.0
1626,0.0,0.0,0.0
1627,1.0,1.0,3.0
1628,2.0,6.0,0.0
1629,3.0,4.0,0.0
1630,0.0,4.0,0.0
1631,1.0,2.0,0.0
1632,2.0,3.0,0.0
1633,2.0,0.0,0.0
1634,1.0,1.0,0.0
1635,2.0,2.0,2.0
1636,1.0,1.0,0.0
1637,4.0,3.0,0.0
1638,3.0,4.0,0.0
1639,5.0,4.0,0.0
1640,6.0,4.0,0.0
1641,2.0,1.0,0.0
1642,2.0,6.0,0.0
1643,2.0,3.0,0.0
1644,1.0,1.0,0.0
1645,9.0,1.0,0.0
1646,1.0,1.0,0.0
1647,4.0,0.0,0.0
1648,0.0,1.0,0.0
1649,0.0,3.0,0.0
1650,0.0,0.0,0.0
1651,1.0,2.0,0.0
1652,1.0,0.0,0.0
1653,1.0,3.0,0.0
1654,0.0,2.0,0.0
1655,0.0,1.0,0.0
1656,5.0,2.0,1.0
1657,1.0,2.0,0.0
1658,1.0,1.0,0.0
1659,0.0,0.0,1.0
1660,4.0,1.0,0.0
1661,0.0,0.0,0.0
1662,1.0,0.0,0.0
1663,1.0,1.0,0.0
1664,6.0,6.0,0.0
1665,1.0,0.0,0.0
1666,5.0,3.0,0.0
1667,0.0,0.0,0.0
1668,0.0,0.0,0.0
1669,3.0,3.0,0.0
1670,1.0,0.0,0.0
1671,0.0,0.0,0.0
1672,0.0,1.0,0.0
1673,3.0,1.0,1.0
1674,1.0,4.0,0.0
1675,9.0,4.0,1.0
1676,4.0,9.0,0.0
1677,3.0,0.0,0.0
1678,0.0,1.0,0.0
1679,7.0,6.0,1.0
1680,4.0,5.0,1.0
1681,21.0,9.0,1.0
1682,4.0,7.0,0.0
1683,4.0,5.0,0.0
1684,1.0,0.0,0.0
1685,5.0,2.0,0.0
1686,3.0,4.0,0.0
1687,5.0,2.0,1.0
1688,5.0,5.0,0.0
1689,5.0,3.0,0.0
1690,5.0,7.0,0.0
1691,7.0,3.0,0.0
1692,8.0,10.0,0.0
1693,8.0,12.0,1.0
1694,12.0,20.0,1.0
1695,7.0,2.0,1.0
1696,12.0,9.0,0.0
1697,8.0,5.0,0.0
1698,5.0,2.0,0.0
1699,3.0,7.0,1.0
1700,11.0,5.0,0.0
1701,2.0,0.0,1.0
1702,5.0,9.0,0.0
1703,8.0,12.0,1.0
1704,19.0,15.0,1.0
1705,3.0,12.0,1.0
1706,1.0,5.0,0.0
1707,3.0,3.0,0.0
1708,1.0,0.0,0.0
1709,0.0,3.0,0.0
1710,1.0,3.0,0.0
1711,1.0,2.0,0.0
1712,9.0,7.0,1.0
1713,1.0,1.0,0.0
1714,7.0,11.0,0.0
1715,5.0,2.0,0.0
1716,1.0,3.0,0.0
1717,0.0,1.0,0.0
