,3-28-2018,4-28-2018,5-28-2018
1166,3.0,4.0,1.0
1167,2.0,4.0,2.0
1168,6.0,2.0,4.0
1169,2.0,1.0,0.0
1170,2.0,3.0,0.0
1171,3.0,0.0,0.0
1172,0.0,0.0,2.0
1173,6.0,0.0,0.0
1174,1.0,1.0,1.0
1175,2.0,1.0,0.0
1176,4.0,1.0,1.0
1177,2.0,3.0,0.0
1178,5.0,3.0,0.0
1179,0.0,4.0,3.0
1180,1.0,0.0,0.0
1181,1.0,4.0,3.0
1182,2.0,0.0,0.0
1183,0.0,1.0,2.0
1184,1.0,1.0,0.0
1185,0.0,1.0,0.0
1186,2.0,4.0,2.0
1187,1.0,3.0,0.0
1188,2.0,2.0,1.0
1189,0.0,1.0,0.0
1190,1.0,0.0,0.0
1191,3.0,3.0,0.0
1192,0.0,1.0,0.0
1193,0.0,1.0,0.0
1194,2.0,1.0,0.0
1195,1.0,2.0,0.0
1196,1.0,1.0,0.0
1197,0.0,0.0,0.0
1198,1.0,4.0,1.0
1199,0.0,0.0,0.0
1200,0.0,2.0,2.0
1201,3.0,1.0,1.0
1202,0.0,1.0,0.0
1203,2.0,1.0,0.0
1204,1.0,0.0,0.0
1206,0.0,0.0,0.0
1206,7.0,3.0,4.0
1207,2.0,1.0,0.0
1208,5.0,1.0,2.0
1209,4.0,5.0,0.0
1210,3.0,3.0,0.0
1211,3.0,4.0,0.0
1212,1.0,1.0,0.0
1213,2.0,3.0,0.0
1214,2.0,4.0,0.0
1215,1.0,3.0,1.0
1216,2.0,5.0,2.0
1217,5.0,2.0,0.0
1218,0.0,3.0,0.0
1219,2.0,8.0,0.0
1220,1.0,2.0,0.0
1221,0.0,5.0,0.0
1222,1.0,0.0,0.0
1223,2.0,5.0,0.0
1224,2.0,3.0,0.0
1225,0.0,1.0,0.0
1226,0.0,0.0,0.0
1227,0.0,0.0,0.0
1228,0.0,0.0,0.0
1229,0.0,0.0,0.0
1230,0.0,0.0,0.0
1231,1.0,1.0,0.0
1232,0.0,0.0,0.0
1233,0.0,1.0,0.0
1234,0.0,0.0,0.0
1235,1.0,0.0,0.0
1236,0.0,0.0,0.0
1237,3.0,0.0,0.0
1238,0.0,0.0,0.0
1239,0.0,0.0,0.0
1240,0.0,0.0,0.0
1241,0.0,0.0,0.0
1242,0.0,0.0,0.0
1243,0.0,0.0,0.0
1244,0.0,0.0,0.0
1245,0.0,0.0,0.0
1246,0.0,1.0,0.0
1247,0.0,0.0,0.0
1248,1.0,0.0,0.0
1249,0.0,0.0,0.0
1250,0.0,0.0,0.0
1251,0.0,0.0,0.0
1252,0.0,0.0,0.0
1253,0.0,0.0,0.0
1254,0.0,0.0,0.0
1255,0.0,0.0,0.0
1256,1.0,4.0,0.0
1257,0.0,0.0,0.0
1258,0.0,0.0,0.0
1259,0.0,2.0,0.0
1260,1.0,0.0,0.0
1261,0.0,0.0,0.0
1262,0.0,0.0,0.0
1263,0.0,0.0,0.0
1264,0.0,0.0,0.0
1265,1.0,0.0,1.0
1266,0.0,0.0,0.0
1267,0.0,0.0,0.0
1268,0.0,1.0,0.0
1269,0.0,0.0,0.0
1270,0.0,0.0,0.0
1271,0.0,3.0,0.0
1272,0.0,0.0,0.0
1273,0.0,0.0,0.0
1274,0.0,0.0,0.0
1275,0.0,0.0,0.0
1276,0.0,0.0,0.0
1277,0.0,0.0,0.0
1278,0.0,0.0,0.0
1279,0.0,1.0,1.0
1280,0.0,0.0,0.0
1281,0.0,0.0,1.0
1282,0.0,1.0,0.0
1283,0.0,0.0,1.0
1284,0.0,0.0,0.0
1285,0.0,0.0,0.0
1286,1.0,0.0,0.0
1287,0.0,0.0,0.0
1288,0.0,0.0,0.0
1289,0.0,0.0,0.0
1290,0.0,0.0,0.0
1291,0.0,0.0,0.0
1292,0.0,0.0,1.0
1293,0.0,0.0,0.0
1294,0.0,0.0,0.0
1295,0.0,0.0,0.0
1296,0.0,0.0,0.0
1297,0.0,2.0,0.0
1298,0.0,0.0,0.0
1299,0.0,0.0,0.0
1300,2.0,1.0,0.0
1301,0.0,0.0,4.0
1302,0.0,0.0,0.0
1303,0.0,0.0,0.0
1304,6.0,0.0,0.0
1305,0.0,0.0,0.0
1306,0.0,1.0,0.0
1307,0.0,1.0,0.0
1308,0.0,0.0,0.0
1309,5.0,0.0,2.0
1310,0.0,0.0,0.0
1311,1.0,0.0,0.0
1312,0.0,0.0,0.0
1313,0.0,0.0,0.0
1314,0.0,0.0,1.0
1315,1.0,0.0,0.0
1316,0.0,0.0,0.0
1317,0.0,0.0,0.0
1318,0.0,0.0,0.0
1319,0.0,0.0,0.0
1320,0.0,1.0,0.0
1321,0.0,0.0,1.0
1322,0.0,0.0,0.0
1323,0.0,1.0,0.0
1324,0.0,0.0,0.0
1325,0.0,0.0,0.0
1326,0.0,1.0,1.0
1327,0.0,0.0,0.0
1328,2.0,0.0,0.0
1329,0.0,0.0,0.0
1330,0.0,0.0,0.0
1331,0.0,0.0,0.0
1332,0.0,0.0,0.0
1333,0.0,0.0,0.0
1334,0.0,0.0,0.0
1335,0.0,0.0,0.0
1336,0.0,1.0,0.0
1337,0.0,0.0,0.0
1338,1.0,2.0,0.0
1339,2.0,0.0,2.0
1340,0.0,0.0,0.0
1341,0.0,1.0,0.0
1342,4.0,1.0,0.0
1343,0.0,0.0,0.0
1344,0.0,1.0,0.0
1345,2.0,5.0,0.0
1346,0.0,0.0,0.0
1347,4.0,1.0,0.0
1348,0.0,0.0,0.0
1349,0.0,0.0,0.0
1350,1.0,2.0,0.0
1351,3.0,0.0,0.0
1352,0.0,1.0,0.0
1353,0.0,0.0,0.0
1354,1.0,0.0,0.0
1355,0.0,0.0,0.0
1356,4.0,2.0,0.0
1357,0.0,0.0,0.0
1358,3.0,0.0,0.0
1359,1.0,2.0,0.0
1360,0.0,2.0,1.0
1361,0.0,1.0,0.0
1362,2.0,1.0,0.0
1363,1.0,2.0,0.0
1364,1.0,1.0,0.0
1365,0.0,0.0,0.0
1366,2.0,1.0,1.0
1367,0.0,2.0,0.0
1368,4.0,2.0,1.0
1369,1.0,0.0,0.0
1370,2.0,7.0,1.0
1371,3.0,1.0,0.0
1372,0.0,0.0,0.0
1373,0.0,0.0,0.0
1374,3.0,2.0,0.0
1375,3.0,1.0,0.0
1376,0.0,0.0,0.0
1377,1.0,1.0,0.0
1378,0.0,1.0,0.0
1379,2.0,0.0,0.0
1380,2.0,1.0,0.0
1381,0.0,1.0,0.0
1382,2.0,0.0,0.0
1383,0.0,0.0,0.0
1384,0.0,0.0,0.0
1385,0.0,0.0,0.0
1386,0.0,2.0,0.0
1387,1.0,0.0,0.0
1388,1.0,0.0,1.0
1389,0.0,0.0,0.0
1390,2.0,0.0,0.0
1391,2.0,1.0,0.0
1392,3.0,1.0,0.0
1393,0.0,1.0,0.0
1394,0.0,0.0,0.0
1395,1.0,0.0,0.0
1396,0.0,0.0,0.0
1397,1.0,0.0,0.0
1398,3.0,1.0,1.0
1399,0.0,0.0,0.0
1400,0.0,0.0,0.0
1401,2.0,3.0,0.0
1402,1.0,1.0,0.0
1403,0.0,0.0,0.0
1404,2.0,2.0,0.0
1405,2.0,0.0,0.0
1406,0.0,1.0,0.0
1407,2.0,0.0,0.0
1408,1.0,0.0,0.0
1409,3.0,0.0,0.0
1410,0.0,0.0,0.0
1411,0.0,0.0,0.0
1412,0.0,4.0,0.0
1413,1.0,2.0,1.0
1414,0.0,0.0,0.0
1415,0.0,0.0,1.0
1416,0.0,0.0,0.0
1417,3.0,3.0,1.0
1418,0.0,2.0,0.0
1419,3.0,1.0,0.0
1420,0.0,0.0,1.0
1421,0.0,0.0,0.0
1422,0.0,0.0,0.0
1423,0.0,2.0,0.0
1424,2.0,1.0,0.0
1425,0.0,0.0,0.0
1426,0.0,0.0,0.0
1427,3.0,4.0,0.0
1428,2.0,1.0,0.0
1429,3.0,1.0,0.0
1430,1.0,2.0,0.0
1431,0.0,3.0,0.0
1432,0.0,0.0,0.0
1433,2.0,0.0,0.0
1434,2.0,4.0,0.0
1435,1.0,1.0,1.0
1436,0.0,0.0,0.0
1437,1.0,0.0,0.0
1438,2.0,2.0,0.0
1439,1.0,1.0,1.0
1440,1.0,0.0,0.0
1441,3.0,2.0,0.0
1442,3.0,1.0,0.0
1443,0.0,0.0,0.0
1444,2.0,2.0,0.0
1445,0.0,0.0,0.0
1446,0.0,3.0,0.0
1447,0.0,1.0,0.0
1448,0.0,0.0,0.0
1449,0.0,0.0,0.0
1450,3.0,5.0,0.0
1451,1.0,0.0,0.0
1452,2.0,0.0,0.0
1453,1.0,0.0,0.0
1454,1.0,0.0,0.0
1455,1.0,0.0,0.0
1456,1.0,1.0,1.0
1457,0.0,0.0,0.0
1458,2.0,2.0,1.0
1459,0.0,2.0,0.0
1460,0.0,2.0,1.0
1461,0.0,0.0,0.0
1462,3.0,2.0,0.0
1463,2.0,0.0,0.0
1464,2.0,2.0,0.0
1465,0.0,1.0,0.0
1466,0.0,1.0,0.0
1467,2.0,0.0,0.0
1468,0.0,3.0,0.0
1469,0.0,1.0,0.0
1470,1.0,0.0,0.0
1471,0.0,1.0,0.0
1472,3.0,2.0,0.0
1473,3.0,4.0,1.0
1474,3.0,4.0,3.0
1475,1.0,3.0,0.0
1476,0.0,2.0,0.0
1477,7.0,2.0,2.0
1478,3.0,4.0,5.0
1479,6.0,0.0,0.0
1480,4.0,2.0,0.0
1481,1.0,2.0,0.0
1482,0.0,0.0,0.0
1483,3.0,3.0,2.0
1484,7.0,4.0,1.0
1485,5.0,4.0,3.0
1486,4.0,4.0,0.0
1487,2.0,0.0,0.0
1488,0.0,1.0,1.0
1489,7.0,5.0,3.0
1490,0.0,3.0,0.0
1491,3.0,3.0,1.0
1492,3.0,3.0,1.0
1493,0.0,0.0,1.0
1494,0.0,0.0,0.0
1495,1.0,1.0,2.0
1496,0.0,0.0,0.0
1497,1.0,3.0,0.0
1498,0.0,4.0,0.0
1499,1.0,0.0,1.0
1500,4.0,1.0,0.0
1501,0.0,2.0,0.0
1502,0.0,1.0,0.0
1503,1.0,0.0,0.0
1504,0.0,1.0,0.0
1505,1.0,0.0,2.0
1506,0.0,2.0,0.0
1507,1.0,0.0,2.0
1508,0.0,1.0,0.0
1509,0.0,0.0,0.0
1510,2.0,1.0,0.0
1511,2.0,1.0,1.0
1512,1.0,0.0,0.0
1513,0.0,2.0,0.0
1514,3.0,3.0,0.0
1515,5.0,6.0,1.0
1516,3.0,1.0,0.0
1517,8.0,1.0,2.0
1518,2.0,1.0,1.0
1519,1.0,2.0,1.0
1520,1.0,1.0,0.0
1521,0.0,2.0,0.0
1522,1.0,2.0,0.0
1523,0.0,0.0,2.0
1524,2.0,2.0,0.0
1525,0.0,1.0,0.0
1526,1.0,1.0,1.0
1527,3.0,4.0,1.0
1528,1.0,4.0,0.0
1529,3.0,2.0,1.0
1530,0.0,1.0,0.0
1531,1.0,5.0,0.0
1532,2.0,0.0,1.0
1533,3.0,4.0,1.0
1534,3.0,6.0,1.0
1535,3.0,5.0,1.0
1536,1.0,2.0,1.0
1537,9.0,10.0,2.0
1538,4.0,2.0,5.0
1539,5.0,1.0,0.0
1540,4.0,3.0,3.0
1541,5.0,5.0,2.0
1542,1.0,1.0,1.0
1543,4.0,1.0,1.0
1544,4.0,7.0,1.0
1545,0.0,3.0,0.0
1546,2.0,1.0,1.0
1547,1.0,2.0,1.0
1548,2.0,2.0,0.0
1549,1.0,2.0,5.0
1550,0.0,2.0,0.0
1551,6.0,1.0,0.0
1552,3.0,7.0,3.0
1553,1.0,2.0,0.0
1554,8.0,1.0,4.0
1555,2.0,4.0,3.0
1556,1.0,1.0,1.0
1557,3.0,2.0,1.0
1558,4.0,5.0,2.0
1559,2.0,1.0,1.0
1560,1.0,3.0,1.0
1561,0.0,0.0,0.0
1562,4.0,13.0,0.0
1563,0.0,0.0,0.0
1564,1.0,2.0,0.0
1565,1.0,3.0,1.0
1566,3.0,0.0,2.0
1567,1.0,0.0,1.0
1568,1.0,0.0,1.0
1569,3.0,8.0,2.0
1570,2.0,2.0,3.0
1571,0.0,2.0,1.0
1572,1.0,1.0,0.0
1573,0.0,1.0,1.0
1574,1.0,2.0,1.0
1575,0.0,2.0,1.0
1576,2.0,1.0,1.0
1577,1.0,0.0,1.0
1578,1.0,1.0,0.0
1579,2.0,0.0,1.0
1580,0.0,2.0,0.0
1581,2.0,4.0,1.0
1582,3.0,2.0,3.0
1583,0.0,1.0,3.0
1584,0.0,3.0,2.0
1585,1.0,0.0,0.0
1586,4.0,0.0,0.0
1587,2.0,2.0,0.0
1588,0.0,1.0,0.0
1589,1.0,2.0,0.0
1590,1.0,4.0,0.0
1591,0.0,1.0,0.0
1592,0.0,9.0,1.0
1593,0.0,5.0,0.0
1594,6.0,5.0,2.0
1595,2.0,3.0,2.0
1596,0.0,1.0,0.0
1597,4.0,4.0,2.0
1598,2.0,0.0,2.0
1599,2.0,6.0,4.0
1600,0.0,2.0,2.0
1601,3.0,4.0,1.0
1602,0.0,1.0,1.0
1603,1.0,2.0,2.0
1604,2.0,0.0,0.0
1605,0.0,0.0,0.0
1606,0.0,1.0,0.0
1607,3.0,5.0,2.0
1608,0.0,1.0,1.0
1609,1.0,1.0,1.0
1610,0.0,5.0,1.0
1611,4.0,6.0,2.0
1612,2.0,3.0,1.0
1613,5.0,1.0,1.0
1614,2.0,4.0,0.0
1615,3.0,0.0,0.0
1616,1.0,1.0,2.0
1617,2.0,5.0,1.0
1618,3.0,5.0,1.0
1619,0.0,0.0,0.0
1620,0.0,3.0,0.0
1621,4.0,1.0,1.0
1622,0.0,1.0,1.0
1623,2.0,5.0,0.0
1624,2.0,3.0,1.0
1625,3.0,6.0,1.0
1626,1.0,1.0,1.0
1627,0.0,1.0,0.0
1628,3.0,2.0,1.0
1629,1.0,1.0,1.0
1630,3.0,1.0,1.0
1631,0.0,1.0,0.0
1632,0.0,4.0,2.0
1633,0.0,1.0,0.0
1634,0.0,0.0,0.0
1635,6.0,5.0,1.0
1636,5.0,1.0,0.0
1637,3.0,4.0,2.0
1638,3.0,2.0,2.0
1639,5.0,3.0,1.0
1640,1.0,5.0,3.0
1641,2.0,2.0,0.0
1642,0.0,5.0,0.0
1643,1.0,0.0,1.0
1644,4.0,0.0,0.0
1645,2.0,3.0,4.0
1646,0.0,1.0,0.0
1647,0.0,2.0,3.0
1648,1.0,0.0,0.0
1649,2.0,2.0,2.0
1650,2.0,4.0,0.0
1651,2.0,1.0,1.0
1652,4.0,2.0,2.0
1653,1.0,2.0,0.0
1654,1.0,5.0,2.0
1655,2.0,0.0,1.0
1656,4.0,4.0,1.0
1657,1.0,3.0,1.0
1658,1.0,1.0,0.0
1659,3.0,4.0,1.0
1660,1.0,3.0,1.0
1661,0.0,1.0,0.0
1662,3.0,3.0,1.0
1663,2.0,0.0,0.0
1664,5.0,5.0,1.0
1665,0.0,0.0,1.0
1666,1.0,1.0,0.0
1667,0.0,0.0,0.0
1668,3.0,4.0,0.0
1669,4.0,5.0,0.0
1670,2.0,0.0,0.0
1671,0.0,1.0,0.0
1672,0.0,1.0,1.0
1673,0.0,2.0,0.0
1674,1.0,3.0,1.0
1675,8.0,9.0,2.0
1676,2.0,4.0,5.0
1677,6.0,3.0,0.0
1678,0.0,2.0,0.0
1679,0.0,4.0,1.0
1680,9.0,9.0,8.0
1681,13.0,10.0,6.0
1682,13.0,6.0,0.0
1683,4.0,2.0,2.0
1684,4.0,9.0,1.0
1685,9.0,7.0,5.0
1686,7.0,1.0,5.0
1687,9.0,5.0,4.0
1688,7.0,7.0,2.0
1689,3.0,1.0,2.0
1690,6.0,3.0,0.0
1691,7.0,3.0,0.0
1692,8.0,10.0,0.0
1693,10.0,10.0,4.0
1694,6.0,10.0,1.0
1695,6.0,7.0,2.0
1696,11.0,20.0,0.0
1697,6.0,9.0,0.0
1698,4.0,3.0,3.0
1699,4.0,2.0,0.0
1700,6.0,6.0,2.0
1701,2.0,1.0,1.0
1702,4.0,5.0,1.0
1703,6.0,6.0,3.0
1704,12.0,11.0,3.0
1705,4.0,4.0,1.0
1706,0.0,4.0,0.0
1707,2.0,1.0,0.0
1708,0.0,5.0,1.0
1709,0.0,0.0,1.0
1710,4.0,3.0,1.0
1711,1.0,2.0,0.0
1712,2.0,5.0,2.0
1713,0.0,0.0,0.0
1714,4.0,5.0,1.0
1715,6.0,4.0,1.0
1716,1.0,0.0,0.0
1717,3.0,4.0,2.0
