,9-28-2018,10-28-2018,11-28-2018
161,0.0,4.0,6.0
162,8.0,34.0,10.0
163,19.0,59.0,23.0
164,35.0,79.0,38.0
165,20.0,78.0,33.0
166,33.0,91.0,39.0
167,16.0,49.0,31.0
168,28.0,80.0,55.0
169,9.0,19.0,8.0
170,45.0,96.0,56.0
171,18.0,54.0,30.0
172,23.0,57.0,31.0
173,40.0,108.0,55.0
174,8.0,11.0,6.0
175,25.0,51.0,40.0
176,10.0,18.0,6.0
177,9.0,12.0,16.0
178,4.0,9.0,1.0
179,10.0,37.0,23.0
180,27.0,70.0,47.0
181,7.0,35.0,15.0
182,0.0,1.0,0.0
183,2.0,2.0,1.0
184,12.0,9.0,7.0
185,3.0,6.0,5.0
186,2.0,6.0,3.0
187,4.0,5.0,2.0
188,2.0,5.0,7.0
189,1.0,3.0,0.0
190,2.0,8.0,5.0
191,3.0,3.0,0.0
192,0.0,1.0,1.0
193,0.0,2.0,2.0
194,3.0,9.0,2.0
195,0.0,6.0,3.0
196,29.0,91.0,27.0
197,9.0,12.0,4.0
198,14.0,27.0,11.0
199,8.0,13.0,10.0
200,12.0,24.0,8.0
201,3.0,7.0,4.0
202,2.0,13.0,8.0
203,10.0,16.0,10.0
204,4.0,6.0,1.0
205,3.0,14.0,10.0
206,21.0,38.0,30.0
207,7.0,20.0,13.0
208,2.0,10.0,3.0
209,5.0,11.0,8.0
210,4.0,11.0,6.0
211,1.0,6.0,2.0
212,12.0,21.0,9.0
213,2.0,1.0,1.0
214,3.0,32.0,4.0
215,5.0,7.0,5.0
216,1.0,14.0,2.0
217,3.0,6.0,3.0
218,98.0,293.0,171.0
219,12.0,18.0,13.0
220,19.0,53.0,28.0
221,8.0,35.0,21.0
222,12.0,42.0,19.0
223,22.0,43.0,51.0
224,16.0,39.0,17.0
225,12.0,39.0,12.0
226,49.0,103.0,57.0
227,7.0,23.0,27.0
228,34.0,65.0,29.0
229,46.0,146.0,89.0
230,0.0,0.0,0.0
231,20.0,72.0,55.0
233,0.0,0.0,0.0
233,56.0,188.0,103.0
234,27.0,90.0,51.0
235,33.0,89.0,56.0
236,20.0,47.0,32.0
237,19.0,60.0,24.0
238,6.0,37.0,20.0
239,30.0,85.0,43.0
240,20.0,54.0,22.0
241,8.0,17.0,11.0
242,38.0,80.0,48.0
243,20.0,53.0,37.0
244,38.0,69.0,25.0
245,20.0,70.0,37.0
246,24.0,102.0,38.0
247,42.0,104.0,38.0
248,4.0,25.0,6.0
249,0.0,5.0,3.0
250,2.0,5.0,3.0
251,0.0,6.0,2.0
252,1.0,3.0,3.0
253,3.0,0.0,0.0
254,0.0,3.0,2.0
255,3.0,3.0,2.0
256,0.0,1.0,1.0
257,2.0,7.0,2.0
258,0.0,5.0,4.0
259,0.0,0.0,0.0
260,4.0,2.0,2.0
261,1.0,3.0,0.0
262,0.0,2.0,1.0
263,4.0,9.0,2.0
264,0.0,0.0,0.0
265,0.0,0.0,0.0
266,0.0,0.0,0.0
267,5.0,11.0,4.0
268,0.0,0.0,1.0
269,2.0,5.0,3.0
270,0.0,0.0,1.0
271,6.0,18.0,4.0
272,0.0,1.0,2.0
273,1.0,6.0,5.0
274,5.0,23.0,8.0
275,19.0,27.0,3.0
276,7.0,21.0,17.0
277,25.0,87.0,26.0
278,14.0,33.0,6.0
279,37.0,77.0,40.0
280,20.0,37.0,19.0
281,42.0,44.0,16.0
282,33.0,46.0,3.0
283,15.0,42.0,12.0
284,7.0,42.0,20.0
285,22.0,43.0,11.0
286,17.0,37.0,23.0
287,23.0,56.0,22.0
288,9.0,44.0,15.0
289,0.0,0.0,0.0
290,0.0,4.0,0.0
291,1.0,4.0,0.0
292,3.0,9.0,2.0
293,2.0,15.0,6.0
294,17.0,62.0,31.0
295,7.0,21.0,6.0
296,9.0,36.0,19.0
297,17.0,78.0,40.0
298,13.0,40.0,27.0
299,11.0,29.0,11.0
300,8.0,20.0,5.0
301,8.0,16.0,5.0
302,20.0,40.0,30.0
303,6.0,10.0,10.0
305,0.0,0.0,0.0
305,16.0,58.0,30.0
306,15.0,18.0,15.0
307,5.0,32.0,19.0
308,12.0,40.0,10.0
309,25.0,39.0,26.0
310,118.0,298.0,140.0
311,110.0,312.0,241.0
312,114.0,309.0,184.0
313,17.0,42.0,24.0
314,74.0,250.0,140.0
315,112.0,356.0,180.0
316,96.0,277.0,166.0
317,65.0,156.0,81.0
318,36.0,100.0,49.0
319,32.0,97.0,65.0
320,57.0,149.0,72.0
321,43.0,131.0,70.0
322,84.0,151.0,101.0
323,11.0,66.0,41.0
324,34.0,127.0,57.0
325,91.0,201.0,113.0
326,39.0,110.0,88.0
327,91.0,261.0,162.0
328,17.0,83.0,44.0
329,115.0,299.0,213.0
330,46.0,120.0,65.0
331,78.0,194.0,102.0
332,103.0,238.0,116.0
333,83.0,222.0,109.0
334,1.0,4.0,0.0
335,4.0,9.0,4.0
336,3.0,16.0,21.0
337,2.0,2.0,1.0
338,1.0,11.0,4.0
339,4.0,12.0,8.0
340,0.0,7.0,4.0
341,3.0,2.0,1.0
342,3.0,8.0,1.0
343,0.0,1.0,0.0
344,1.0,14.0,1.0
345,17.0,50.0,16.0
346,21.0,64.0,49.0
347,50.0,117.0,56.0
348,23.0,92.0,42.0
349,17.0,56.0,26.0
350,19.0,58.0,31.0
351,52.0,114.0,52.0
352,14.0,33.0,12.0
353,33.0,61.0,26.0
354,26.0,75.0,41.0
355,24.0,40.0,25.0
356,35.0,88.0,38.0
357,17.0,39.0,29.0
358,27.0,45.0,38.0
359,56.0,94.0,69.0
360,10.0,52.0,21.0
361,25.0,33.0,19.0
362,13.0,42.0,13.0
363,13.0,43.0,22.0
364,20.0,47.0,27.0
365,18.0,41.0,12.0
366,13.0,22.0,10.0
367,19.0,38.0,13.0
368,15.0,28.0,23.0
369,22.0,58.0,30.0
370,16.0,27.0,19.0
371,46.0,40.0,19.0
372,20.0,62.0,35.0
373,28.0,72.0,39.0
374,32.0,62.0,20.0
375,11.0,16.0,11.0
376,7.0,46.0,21.0
377,11.0,39.0,56.0
378,18.0,61.0,27.0
379,9.0,30.0,14.0
380,3.0,11.0,4.0
381,14.0,38.0,15.0
382,6.0,12.0,4.0
383,6.0,7.0,9.0
384,4.0,7.0,2.0
385,8.0,15.0,9.0
386,3.0,10.0,2.0
387,2.0,2.0,6.0
389,0.0,0.0,0.0
389,2.0,18.0,6.0
390,10.0,14.0,11.0
391,1.0,17.0,12.0
392,19.0,56.0,27.0
393,2.0,3.0,1.0
394,0.0,2.0,0.0
395,4.0,6.0,3.0
396,7.0,10.0,4.0
397,3.0,4.0,0.0
398,8.0,11.0,7.0
399,11.0,42.0,20.0
400,2.0,8.0,1.0
401,6.0,19.0,9.0
402,0.0,1.0,5.0
403,2.0,2.0,3.0
404,1.0,10.0,0.0
405,24.0,27.0,25.0
406,12.0,23.0,26.0
407,24.0,51.0,12.0
408,20.0,37.0,37.0
409,9.0,18.0,10.0
410,8.0,20.0,18.0
411,12.0,20.0,35.0
412,7.0,12.0,7.0
413,10.0,29.0,15.0
414,13.0,30.0,27.0
415,5.0,15.0,4.0
416,18.0,54.0,18.0
417,0.0,32.0,11.0
418,2.0,8.0,3.0
419,1.0,7.0,2.0
420,67.0,134.0,94.0
421,14.0,78.0,28.0
422,15.0,41.0,27.0
423,13.0,44.0,25.0
424,18.0,29.0,23.0
425,27.0,62.0,35.0
426,32.0,84.0,64.0
427,2.0,8.0,7.0
428,24.0,65.0,24.0
429,4.0,21.0,12.0
430,45.0,46.0,28.0
431,2.0,3.0,1.0
432,11.0,50.0,27.0
433,27.0,67.0,38.0
434,35.0,53.0,33.0
435,11.0,22.0,14.0
436,4.0,35.0,12.0
437,12.0,28.0,10.0
438,1.0,0.0,3.0
439,1.0,7.0,6.0
440,1.0,7.0,4.0
441,0.0,0.0,0.0
442,0.0,0.0,0.0
443,0.0,0.0,0.0
444,4.0,12.0,8.0
445,0.0,0.0,0.0
446,1.0,4.0,1.0
447,0.0,8.0,0.0
448,3.0,13.0,6.0
449,2.0,9.0,3.0
450,16.0,26.0,16.0
451,19.0,24.0,21.0
452,6.0,9.0,4.0
453,16.0,33.0,20.0
454,19.0,40.0,22.0
455,4.0,17.0,14.0
456,3.0,17.0,2.0
457,12.0,15.0,10.0
458,10.0,17.0,12.0
459,1.0,3.0,0.0
460,2.0,5.0,4.0
461,0.0,0.0,0.0
462,5.0,2.0,1.0
463,3.0,4.0,0.0
464,1.0,5.0,2.0
465,2.0,2.0,0.0
466,0.0,2.0,2.0
467,5.0,21.0,10.0
468,0.0,0.0,0.0
469,1.0,9.0,3.0
470,2.0,3.0,2.0
471,8.0,7.0,10.0
472,4.0,14.0,5.0
473,2.0,5.0,6.0
474,3.0,2.0,2.0
475,11.0,20.0,11.0
476,2.0,9.0,3.0
477,0.0,1.0,0.0
478,3.0,10.0,7.0
479,0.0,0.0,0.0
480,0.0,0.0,0.0
481,3.0,6.0,2.0
482,6.0,11.0,5.0
483,0.0,1.0,0.0
484,2.0,3.0,3.0
485,2.0,3.0,1.0
486,0.0,7.0,4.0
487,3.0,2.0,2.0
488,30.0,76.0,39.0
489,21.0,53.0,50.0
490,20.0,83.0,35.0
491,11.0,43.0,17.0
492,62.0,148.0,69.0
493,10.0,42.0,23.0
494,8.0,23.0,17.0
495,1.0,6.0,6.0
496,22.0,53.0,28.0
497,2.0,13.0,9.0
498,10.0,37.0,20.0
499,10.0,34.0,17.0
500,13.0,20.0,7.0
501,10.0,36.0,23.0
502,7.0,20.0,11.0
503,15.0,48.0,25.0
504,42.0,113.0,61.0
505,12.0,23.0,7.0
506,64.0,112.0,82.0
507,33.0,65.0,39.0
508,35.0,71.0,37.0
509,32.0,87.0,44.0
510,13.0,39.0,11.0
511,29.0,66.0,39.0
512,39.0,111.0,37.0
513,0.0,12.0,4.0
514,5.0,9.0,3.0
515,3.0,7.0,2.0
516,14.0,74.0,21.0
517,17.0,40.0,18.0
518,5.0,13.0,8.0
519,6.0,19.0,14.0
520,3.0,9.0,5.0
521,16.0,42.0,30.0
522,12.0,48.0,19.0
523,1.0,8.0,0.0
524,2.0,13.0,2.0
525,2.0,8.0,2.0
526,7.0,13.0,4.0
527,22.0,69.0,43.0
528,8.0,32.0,5.0
529,5.0,19.0,13.0
530,45.0,58.0,33.0
531,3.0,8.0,2.0
532,29.0,54.0,40.0
533,7.0,46.0,14.0
534,10.0,36.0,11.0
535,13.0,21.0,7.0
536,16.0,33.0,24.0
537,6.0,39.0,22.0
538,10.0,24.0,10.0
539,6.0,8.0,7.0
540,4.0,10.0,14.0
541,6.0,11.0,5.0
542,5.0,11.0,3.0
543,17.0,29.0,17.0
544,20.0,82.0,32.0
545,8.0,21.0,30.0
546,43.0,92.0,71.0
547,4.0,18.0,3.0
548,12.0,13.0,6.0
549,11.0,21.0,13.0
550,9.0,21.0,8.0
551,5.0,17.0,33.0
552,3.0,4.0,4.0
553,4.0,15.0,13.0
554,7.0,10.0,7.0
555,5.0,11.0,9.0
556,5.0,17.0,3.0
557,7.0,25.0,15.0
558,7.0,13.0,8.0
559,6.0,15.0,6.0
560,13.0,34.0,12.0
561,5.0,7.0,25.0
562,6.0,21.0,6.0
563,16.0,22.0,16.0
564,20.0,31.0,14.0
565,6.0,11.0,6.0
566,14.0,27.0,17.0
567,4.0,17.0,3.0
568,18.0,28.0,15.0
569,12.0,10.0,6.0
570,10.0,8.0,14.0
571,2.0,0.0,3.0
572,2.0,11.0,3.0
573,0.0,11.0,5.0
574,0.0,7.0,1.0
575,3.0,12.0,3.0
576,1.0,3.0,0.0
577,7.0,9.0,4.0
578,1.0,4.0,1.0
579,11.0,5.0,5.0
580,12.0,23.0,7.0
581,23.0,59.0,42.0
582,0.0,3.0,0.0
583,6.0,29.0,16.0
584,10.0,20.0,16.0
585,4.0,8.0,3.0
586,0.0,5.0,5.0
587,2.0,19.0,4.0
588,2.0,9.0,3.0
589,11.0,33.0,29.0
590,6.0,22.0,15.0
591,6.0,16.0,9.0
592,16.0,35.0,12.0
593,14.0,36.0,13.0
594,1.0,8.0,1.0
595,13.0,55.0,31.0
596,4.0,15.0,5.0
597,0.0,0.0,0.0
598,9.0,22.0,23.0
599,0.0,13.0,2.0
600,0.0,0.0,0.0
601,8.0,13.0,5.0
602,3.0,11.0,7.0
603,5.0,11.0,3.0
604,18.0,26.0,4.0
605,2.0,6.0,4.0
606,0.0,0.0,0.0
607,0.0,0.0,0.0
608,0.0,0.0,0.0
609,1.0,6.0,3.0
610,0.0,1.0,0.0
611,0.0,0.0,0.0
612,1.0,1.0,1.0
613,31.0,30.0,13.0
614,0.0,0.0,0.0
615,6.0,10.0,5.0
616,3.0,3.0,3.0
617,46.0,93.0,63.0
618,4.0,8.0,6.0
619,9.0,14.0,11.0
620,1.0,1.0,0.0
621,7.0,17.0,10.0
622,4.0,7.0,13.0
623,11.0,39.0,24.0
624,7.0,9.0,5.0
625,0.0,0.0,0.0
626,5.0,8.0,4.0
627,11.0,37.0,9.0
628,12.0,26.0,15.0
629,4.0,35.0,32.0
630,3.0,6.0,3.0
631,6.0,11.0,6.0
632,1.0,6.0,2.0
633,12.0,17.0,9.0
634,3.0,14.0,7.0
635,21.0,57.0,25.0
636,2.0,24.0,16.0
637,36.0,69.0,44.0
638,14.0,50.0,43.0
639,12.0,42.0,23.0
640,37.0,66.0,45.0
641,7.0,24.0,15.0
642,47.0,97.0,59.0
643,21.0,49.0,32.0
644,23.0,54.0,34.0
645,29.0,66.0,37.0
646,0.0,4.0,4.0
647,2.0,8.0,4.0
648,3.0,6.0,2.0
649,0.0,5.0,4.0
650,6.0,7.0,4.0
651,0.0,3.0,0.0
652,1.0,2.0,1.0
653,3.0,4.0,3.0
654,2.0,9.0,3.0
655,0.0,4.0,1.0
656,0.0,1.0,2.0
657,0.0,1.0,1.0
658,11.0,30.0,28.0
659,27.0,56.0,55.0
660,5.0,47.0,45.0
661,31.0,79.0,46.0
662,23.0,124.0,72.0
663,18.0,58.0,36.0
664,19.0,58.0,34.0
665,12.0,76.0,40.0
666,51.0,97.0,66.0
667,3.0,3.0,8.0
668,15.0,55.0,33.0
669,9.0,26.0,12.0
670,10.0,42.0,14.0
671,1.0,10.0,4.0
672,5.0,11.0,5.0
673,16.0,36.0,45.0
674,19.0,36.0,38.0
675,5.0,26.0,12.0
676,8.0,28.0,16.0
677,16.0,43.0,28.0
678,12.0,26.0,7.0
679,19.0,41.0,19.0
680,2.0,32.0,12.0
681,13.0,33.0,13.0
682,1.0,25.0,11.0
683,16.0,19.0,8.0
684,4.0,5.0,7.0
685,0.0,1.0,1.0
686,4.0,8.0,4.0
687,4.0,25.0,17.0
688,6.0,14.0,12.0
689,2.0,6.0,2.0
690,9.0,10.0,5.0
691,6.0,8.0,9.0
692,3.0,2.0,1.0
693,1.0,23.0,7.0
694,3.0,14.0,6.0
695,6.0,16.0,6.0
696,6.0,8.0,10.0
697,3.0,12.0,13.0
698,9.0,9.0,15.0
699,12.0,21.0,18.0
700,4.0,12.0,6.0
701,0.0,2.0,0.0
702,15.0,15.0,12.0
703,3.0,21.0,17.0
704,7.0,20.0,8.0
705,4.0,21.0,11.0
706,20.0,131.0,15.0
707,12.0,34.0,18.0
708,3.0,8.0,4.0
709,0.0,3.0,1.0
710,3.0,3.0,1.0
711,4.0,10.0,5.0
712,9.0,17.0,7.0
713,14.0,36.0,19.0
714,6.0,22.0,16.0
715,7.0,15.0,4.0
716,13.0,50.0,15.0
717,13.0,47.0,16.0
718,4.0,13.0,5.0
719,7.0,44.0,18.0
720,47.0,123.0,59.0
722,0.0,0.0,0.0
722,41.0,101.0,62.0
723,4.0,13.0,16.0
724,27.0,76.0,45.0
725,3.0,43.0,17.0
726,17.0,26.0,20.0
727,21.0,36.0,18.0
728,39.0,103.0,48.0
729,4.0,4.0,3.0
730,9.0,5.0,2.0
731,26.0,67.0,33.0
732,26.0,65.0,25.0
733,0.0,1.0,0.0
734,2.0,10.0,17.0
736,0.0,0.0,0.0
736,5.0,17.0,12.0
737,0.0,13.0,8.0
738,25.0,42.0,26.0
739,8.0,11.0,7.0
740,4.0,11.0,4.0
741,7.0,5.0,4.0
742,0.0,2.0,0.0
743,7.0,4.0,6.0
744,22.0,40.0,26.0
745,9.0,13.0,10.0
746,17.0,33.0,23.0
747,32.0,79.0,23.0
748,32.0,56.0,17.0
749,21.0,95.0,39.0
750,16.0,52.0,21.0
751,14.0,55.0,28.0
752,8.0,35.0,11.0
753,23.0,78.0,44.0
754,15.0,64.0,31.0
755,5.0,9.0,0.0
756,3.0,19.0,4.0
757,2.0,6.0,2.0
758,6.0,4.0,0.0
759,2.0,2.0,3.0
760,2.0,13.0,2.0
761,9.0,25.0,14.0
762,4.0,9.0,2.0
763,2.0,7.0,6.0
764,2.0,2.0,0.0
765,1.0,4.0,0.0
766,0.0,0.0,0.0
767,0.0,1.0,0.0
768,10.0,6.0,4.0
769,3.0,11.0,5.0
770,14.0,10.0,1.0
771,0.0,1.0,2.0
772,0.0,0.0,0.0

