,8-28-2019,9-28-2019,10-28-2019
724,79.0,94.0,8.0
725,32.0,32.0,0.0
726,28.0,31.0,4.0
727,36.0,31.0,4.0
728,87.0,63.0,3.0
729,12.0,14.0,2.0
730,23.0,27.0,7.0
731,43.0,42.0,7.0
732,41.0,44.0,3.0
733,35.0,18.0,3.0
734,17.0,21.0,0.0
736,0.0,0.0,0.0
736,6.0,6.0,0.0
737,8.0,12.0,2.0
738,38.0,41.0,1.0
739,18.0,24.0,4.0
740,13.0,13.0,2.0
741,14.0,19.0,0.0
742,2.0,2.0,0.0
743,9.0,8.0,1.0
744,42.0,84.0,9.0
745,14.0,25.0,0.0
746,41.0,53.0,4.0
747,61.0,57.0,2.0
748,47.0,39.0,6.0
749,68.0,47.0,6.0
750,30.0,32.0,3.0
751,54.0,47.0,3.0
752,47.0,45.0,8.0
753,47.0,52.0,0.0
754,48.0,52.0,4.0
755,9.0,13.0,0.0
756,4.0,6.0,0.0
757,4.0,7.0,0.0
758,4.0,5.0,0.0
759,2.0,3.0,1.0
760,7.0,13.0,2.0
761,27.0,35.0,2.0
762,7.0,3.0,0.0
763,11.0,22.0,1.0
764,4.0,1.0,0.0
765,2.0,3.0,0.0
766,0.0,0.0,0.0
767,3.0,1.0,0.0
768,16.0,3.0,0.0
769,9.0,9.0,1.0
770,8.0,16.0,0.0
771,2.0,0.0,0.0
772,2.0,2.0,4.0

