,7-28-2018,8-28-2018,9-28-2018
151,2.0,8.0,7.0
152,2.0,5.0,7.0
153,9.0,20.0,6.0
154,21.0,46.0,29.0
155,4.0,12.0,14.0
156,30.0,70.0,13.0
157,29.0,86.0,35.0
158,15.0,29.0,13.0
159,11.0,21.0,16.0
160,40.0,96.0,45.0
161,4.0,5.0,3.0
162,8.0,38.0,8.0
163,29.0,51.0,20.0
164,29.0,70.0,34.0
165,29.0,51.0,27.0
166,36.0,61.0,27.0
167,30.0,65.0,20.0
168,49.0,72.0,41.0
169,8.0,18.0,4.0
170,40.0,116.0,44.0
171,32.0,58.0,37.0
172,31.0,60.0,39.0
173,66.0,93.0,52.0
174,12.0,12.0,7.0
175,17.0,52.0,23.0
176,7.0,18.0,12.0
177,4.0,9.0,10.0
178,4.0,9.0,2.0
179,13.0,31.0,15.0
180,26.0,53.0,34.0
181,13.0,37.0,23.0
182,0.0,0.0,0.0
183,4.0,2.0,0.0
184,7.0,14.0,10.0
185,1.0,5.0,4.0
186,2.0,6.0,5.0
187,4.0,5.0,4.0
188,0.0,2.0,0.0
189,1.0,1.0,0.0
190,3.0,9.0,2.0
191,3.0,4.0,0.0
192,0.0,0.0,0.0
193,1.0,1.0,0.0
194,3.0,6.0,3.0
195,7.0,9.0,0.0
196,34.0,70.0,27.0
197,4.0,8.0,7.0
198,12.0,9.0,13.0
199,7.0,10.0,3.0
200,7.0,20.0,6.0
201,6.0,7.0,9.0
202,5.0,9.0,7.0
203,6.0,17.0,12.0
204,6.0,0.0,4.0
205,2.0,8.0,3.0
206,12.0,33.0,19.0
207,10.0,5.0,4.0
208,20.0,8.0,4.0
209,2.0,7.0,3.0
210,4.0,6.0,8.0
211,2.0,1.0,1.0
212,8.0,20.0,16.0
213,3.0,6.0,1.0
214,3.0,10.0,4.0
215,3.0,9.0,7.0
216,3.0,3.0,3.0
217,2.0,4.0,4.0
218,135.0,287.0,122.0
219,10.0,20.0,14.0
220,30.0,58.0,39.0
221,17.0,36.0,13.0
222,29.0,37.0,9.0
223,50.0,36.0,33.0
224,19.0,47.0,17.0
225,24.0,34.0,14.0
226,34.0,107.0,41.0
227,10.0,28.0,17.0
228,32.0,71.0,40.0
229,99.0,175.0,97.0
230,0.0,0.0,0.0
231,32.0,64.0,50.0
233,0.0,0.0,0.0
233,57.0,165.0,110.0
234,63.0,82.0,53.0
235,54.0,74.0,45.0
236,36.0,71.0,25.0
237,28.0,58.0,23.0
238,13.0,21.0,12.0
239,39.0,82.0,49.0
240,31.0,43.0,24.0
241,8.0,13.0,7.0
242,47.0,85.0,45.0
243,28.0,51.0,29.0
244,34.0,83.0,44.0
245,36.0,64.0,36.0
246,35.0,107.0,41.0
247,58.0,94.0,39.0
248,11.0,14.0,1.0
249,4.0,2.0,1.0
250,0.0,3.0,3.0
251,4.0,0.0,3.0
252,3.0,5.0,0.0
253,1.0,1.0,6.0
254,1.0,2.0,2.0
255,1.0,3.0,0.0
256,0.0,0.0,0.0
257,0.0,7.0,3.0
258,2.0,3.0,2.0
259,0.0,0.0,0.0
260,2.0,7.0,1.0
261,3.0,5.0,1.0
262,3.0,3.0,3.0
263,3.0,13.0,8.0
264,1.0,0.0,0.0
265,0.0,0.0,0.0
266,0.0,1.0,0.0
267,3.0,10.0,3.0
268,0.0,1.0,0.0
269,2.0,1.0,1.0
270,0.0,0.0,0.0
271,3.0,9.0,2.0
272,1.0,3.0,1.0
273,3.0,3.0,0.0
274,8.0,22.0,10.0
275,21.0,30.0,15.0
276,10.0,23.0,15.0
277,26.0,48.0,17.0
278,25.0,35.0,10.0
279,38.0,44.0,28.0
280,22.0,32.0,16.0
281,21.0,44.0,29.0
282,26.0,50.0,20.0
283,24.0,40.0,22.0
284,29.0,38.0,28.0
285,26.0,51.0,15.0
286,23.0,43.0,20.0
287,18.0,37.0,14.0
288,11.0,40.0,27.0
289,0.0,0.0,0.0
290,0.0,4.0,1.0
291,1.0,6.0,3.0
292,7.0,3.0,2.0
293,6.0,11.0,6.0
294,17.0,38.0,37.0
295,10.0,23.0,8.0
296,24.0,24.0,21.0
297,42.0,62.0,30.0
298,27.0,51.0,36.0
299,18.0,34.0,13.0
300,9.0,13.0,4.0
301,12.0,17.0,8.0
302,16.0,38.0,27.0
303,26.0,50.0,14.0
305,0.0,0.0,0.0
305,19.0,35.0,23.0
306,6.0,25.0,12.0
307,16.0,30.0,14.0
308,10.0,25.0,26.0
309,20.0,43.0,24.0
310,136.0,316.0,102.0
311,150.0,308.0,182.0
312,167.0,251.0,122.0
313,24.0,32.0,28.0
314,121.0,226.0,112.0
315,177.0,383.0,150.0
316,124.0,262.0,147.0
317,70.0,150.0,72.0
318,45.0,77.0,54.0
319,53.0,104.0,43.0
320,78.0,152.0,63.0
321,68.0,123.0,55.0
322,45.0,116.0,170.0
323,32.0,69.0,36.0
324,61.0,107.0,59.0
325,95.0,170.0,92.0
326,65.0,83.0,55.0
327,118.0,206.0,105.0
328,35.0,84.0,34.0
329,97.0,314.0,183.0
330,65.0,155.0,72.0
331,101.0,153.0,103.0
332,129.0,195.0,117.0
333,101.0,231.0,106.0
334,0.0,2.0,3.0
335,4.0,7.0,0.0
336,4.0,14.0,5.0
337,0.0,2.0,0.0
338,4.0,9.0,3.0
339,10.0,16.0,8.0
340,2.0,5.0,1.0
341,1.0,1.0,0.0
342,4.0,8.0,2.0
343,0.0,1.0,0.0
344,0.0,1.0,0.0
345,19.0,53.0,10.0
346,23.0,53.0,24.0
347,38.0,84.0,38.0
348,32.0,79.0,45.0
349,32.0,58.0,32.0
350,21.0,60.0,18.0
351,51.0,125.0,65.0
352,13.0,25.0,11.0
353,25.0,68.0,37.0
354,28.0,69.0,51.0
355,22.0,55.0,18.0
356,40.0,80.0,53.0
357,18.0,29.0,21.0
358,25.0,53.0,30.0
359,62.0,120.0,70.0
360,17.0,34.0,19.0
361,19.0,26.0,17.0
362,8.0,28.0,19.0
363,12.0,42.0,17.0
364,25.0,49.0,17.0
365,15.0,25.0,16.0
366,9.0,21.0,12.0
367,21.0,43.0,17.0
368,17.0,25.0,15.0
369,38.0,57.0,36.0
370,15.0,22.0,15.0
371,24.0,43.0,23.0
372,30.0,46.0,28.0
373,47.0,81.0,46.0
374,26.0,54.0,24.0
375,11.0,39.0,14.0
376,27.0,29.0,19.0
377,15.0,18.0,26.0
378,17.0,40.0,23.0
379,19.0,36.0,10.0
380,12.0,15.0,2.0
381,12.0,31.0,24.0
382,9.0,11.0,5.0
383,7.0,15.0,8.0
384,8.0,10.0,6.0
385,7.0,13.0,6.0
386,4.0,14.0,9.0
387,4.0,2.0,6.0
389,0.0,0.0,0.0
389,9.0,25.0,12.0
390,3.0,16.0,10.0
391,3.0,12.0,8.0
392,10.0,29.0,24.0
393,1.0,1.0,1.0
394,0.0,2.0,1.0
395,2.0,4.0,3.0
396,6.0,8.0,5.0
397,5.0,2.0,0.0
398,3.0,11.0,3.0
399,14.0,39.0,11.0
400,3.0,6.0,3.0
401,15.0,17.0,10.0
402,0.0,5.0,2.0
403,2.0,1.0,3.0
404,7.0,10.0,4.0
405,24.0,28.0,12.0
406,13.0,39.0,13.0
407,24.0,59.0,13.0
408,7.0,49.0,33.0
409,4.0,20.0,18.0
410,18.0,30.0,10.0
411,13.0,26.0,17.0
412,2.0,23.0,5.0
413,8.0,21.0,21.0
414,10.0,29.0,11.0
415,5.0,7.0,4.0
416,21.0,45.0,12.0
417,5.0,26.0,8.0
418,9.0,5.0,3.0
419,1.0,8.0,3.0
420,75.0,134.0,82.0
421,24.0,66.0,30.0
422,26.0,49.0,19.0
423,13.0,54.0,20.0
424,16.0,31.0,23.0
425,24.0,71.0,40.0
426,32.0,124.0,48.0
427,7.0,7.0,4.0
428,33.0,62.0,36.0
429,13.0,14.0,10.0
430,28.0,57.0,44.0
431,1.0,2.0,0.0
432,16.0,35.0,17.0
433,36.0,48.0,26.0
434,36.0,59.0,23.0
435,7.0,15.0,8.0
436,15.0,21.0,14.0
437,7.0,14.0,19.0
438,1.0,3.0,3.0
439,0.0,2.0,5.0
440,1.0,3.0,0.0
441,0.0,1.0,0.0
442,0.0,1.0,0.0
443,0.0,2.0,0.0
444,4.0,8.0,2.0
445,0.0,2.0,0.0
446,1.0,3.0,0.0
447,0.0,3.0,0.0
448,12.0,4.0,2.0
449,4.0,11.0,2.0
450,10.0,38.0,14.0
451,5.0,36.0,12.0
452,4.0,9.0,3.0
453,16.0,54.0,13.0
454,18.0,36.0,22.0
455,6.0,24.0,8.0
456,10.0,18.0,3.0
457,1.0,15.0,9.0
458,13.0,17.0,14.0
459,2.0,1.0,1.0
460,5.0,5.0,2.0
461,1.0,0.0,0.0
462,1.0,1.0,0.0
463,0.0,6.0,0.0
464,3.0,8.0,4.0
465,0.0,2.0,4.0
466,0.0,0.0,0.0
467,9.0,18.0,2.0
468,2.0,0.0,0.0
469,5.0,5.0,0.0
470,1.0,1.0,2.0
471,1.0,9.0,2.0
472,8.0,5.0,1.0
473,4.0,15.0,6.0
474,0.0,7.0,0.0
475,12.0,19.0,11.0
476,1.0,3.0,3.0
477,1.0,3.0,3.0
478,1.0,11.0,5.0
479,2.0,4.0,1.0
480,2.0,3.0,0.0
481,9.0,1.0,2.0
482,16.0,17.0,6.0
483,1.0,3.0,1.0
484,1.0,3.0,4.0
485,1.0,12.0,1.0
486,1.0,1.0,4.0
487,2.0,1.0,1.0
488,29.0,66.0,36.0
489,34.0,60.0,49.0
490,27.0,81.0,46.0
491,15.0,29.0,13.0
492,87.0,130.0,66.0
493,10.0,37.0,22.0
494,2.0,23.0,18.0
495,5.0,7.0,7.0
496,22.0,64.0,18.0
497,8.0,16.0,8.0
498,17.0,35.0,19.0
499,15.0,34.0,12.0
500,7.0,12.0,5.0
501,15.0,28.0,15.0
502,7.0,22.0,8.0
503,17.0,39.0,26.0
504,63.0,102.0,54.0
505,11.0,18.0,9.0
506,38.0,115.0,64.0
507,33.0,56.0,43.0
508,38.0,76.0,36.0
509,28.0,63.0,46.0
510,12.0,30.0,30.0
511,33.0,68.0,29.0
512,36.0,90.0,37.0
513,4.0,9.0,3.0
514,4.0,11.0,3.0
515,5.0,10.0,4.0
516,42.0,27.0,21.0
517,19.0,29.0,25.0
518,3.0,33.0,7.0
519,11.0,18.0,13.0
520,8.0,14.0,7.0
521,12.0,24.0,26.0
522,16.0,52.0,26.0
523,3.0,8.0,1.0
524,1.0,10.0,2.0
525,3.0,6.0,1.0
526,10.0,16.0,9.0
527,25.0,54.0,34.0
528,20.0,28.0,12.0
529,5.0,9.0,10.0
530,21.0,46.0,22.0
531,3.0,5.0,3.0
532,32.0,56.0,28.0
533,15.0,18.0,23.0
534,11.0,28.0,9.0
535,3.0,25.0,11.0
536,25.0,42.0,21.0
537,13.0,29.0,18.0
538,13.0,29.0,9.0
539,3.0,14.0,8.0
540,3.0,16.0,8.0
541,7.0,13.0,6.0
542,2.0,8.0,20.0
543,18.0,23.0,13.0
544,54.0,64.0,31.0
545,5.0,19.0,22.0
546,57.0,114.0,46.0
547,9.0,18.0,10.0
548,10.0,16.0,7.0
549,12.0,15.0,10.0
550,11.0,17.0,10.0
551,7.0,13.0,30.0
552,5.0,7.0,9.0
553,8.0,15.0,11.0
554,8.0,18.0,2.0
555,6.0,20.0,5.0
556,1.0,10.0,4.0
557,13.0,23.0,16.0
558,12.0,15.0,10.0
559,7.0,20.0,13.0
560,16.0,24.0,13.0
561,4.0,12.0,22.0
562,20.0,22.0,8.0
563,10.0,28.0,9.0
564,26.0,44.0,14.0
565,5.0,17.0,8.0
566,21.0,22.0,4.0
567,3.0,19.0,9.0
568,12.0,20.0,21.0
569,7.0,14.0,6.0
570,7.0,12.0,8.0
571,5.0,18.0,0.0
572,4.0,6.0,4.0
573,6.0,11.0,0.0
574,2.0,5.0,0.0
575,2.0,10.0,0.0
576,0.0,1.0,0.0
577,4.0,12.0,4.0
578,7.0,2.0,0.0
579,4.0,6.0,1.0
580,12.0,25.0,14.0
581,30.0,49.0,47.0
582,0.0,0.0,0.0
583,17.0,20.0,15.0
584,20.0,26.0,12.0
585,8.0,16.0,8.0
586,0.0,6.0,3.0
587,6.0,13.0,9.0
588,2.0,5.0,7.0
589,9.0,28.0,13.0
590,7.0,30.0,15.0
591,4.0,15.0,4.0
592,29.0,42.0,19.0
593,20.0,32.0,18.0
594,4.0,5.0,2.0
595,13.0,38.0,19.0
596,4.0,9.0,6.0
597,0.0,0.0,0.0
598,6.0,12.0,5.0
599,8.0,13.0,5.0
600,0.0,0.0,0.0
601,5.0,6.0,6.0
602,0.0,2.0,2.0
603,6.0,14.0,6.0
604,16.0,28.0,6.0
605,3.0,5.0,3.0
606,0.0,1.0,1.0
607,2.0,0.0,3.0
608,0.0,0.0,0.0
609,1.0,0.0,1.0
610,0.0,2.0,0.0
611,2.0,5.0,0.0
612,0.0,7.0,1.0
613,32.0,61.0,28.0
614,1.0,0.0,2.0
615,3.0,8.0,6.0
616,8.0,11.0,9.0
617,36.0,86.0,48.0
618,4.0,11.0,8.0
619,2.0,17.0,9.0
620,3.0,7.0,4.0
621,8.0,19.0,14.0
622,3.0,15.0,9.0
623,8.0,42.0,20.0
624,6.0,24.0,8.0
625,0.0,0.0,0.0
626,2.0,9.0,4.0
627,6.0,14.0,4.0
628,10.0,38.0,11.0
629,9.0,41.0,11.0
630,3.0,6.0,4.0
631,8.0,9.0,1.0
632,3.0,3.0,1.0
633,14.0,21.0,6.0
634,5.0,10.0,6.0
635,25.0,45.0,22.0
636,11.0,24.0,17.0
637,30.0,69.0,42.0
638,23.0,58.0,33.0
639,15.0,52.0,18.0
640,45.0,85.0,37.0
641,12.0,23.0,13.0
642,55.0,99.0,74.0
643,29.0,48.0,25.0
644,28.0,66.0,35.0
645,38.0,74.0,43.0
646,4.0,2.0,2.0
647,6.0,4.0,3.0
648,5.0,1.0,3.0
649,1.0,1.0,3.0
650,5.0,9.0,5.0
651,2.0,1.0,1.0
652,6.0,3.0,2.0
653,1.0,3.0,2.0
654,4.0,6.0,2.0
655,2.0,2.0,1.0
656,2.0,2.0,0.0
657,2.0,1.0,0.0
658,16.0,24.0,14.0
659,35.0,65.0,30.0
660,11.0,54.0,41.0
661,46.0,77.0,40.0
662,48.0,85.0,78.0
663,45.0,67.0,29.0
664,30.0,51.0,38.0
665,31.0,52.0,34.0
666,40.0,92.0,63.0
667,9.0,11.0,11.0
668,21.0,69.0,33.0
669,13.0,28.0,18.0
670,13.0,26.0,7.0
671,8.0,11.0,2.0
672,6.0,12.0,12.0
673,11.0,57.0,50.0
674,27.0,46.0,27.0
675,11.0,22.0,6.0
676,9.0,27.0,13.0
677,22.0,41.0,23.0
678,7.0,11.0,12.0
679,13.0,36.0,28.0
680,13.0,12.0,12.0
681,7.0,31.0,18.0
682,7.0,13.0,9.0
683,12.0,24.0,13.0
684,3.0,16.0,10.0
685,2.0,1.0,0.0
686,4.0,20.0,3.0
687,8.0,22.0,8.0
688,13.0,16.0,9.0
689,0.0,3.0,0.0
690,2.0,10.0,4.0
691,18.0,19.0,5.0
692,1.0,3.0,4.0
693,8.0,14.0,4.0
694,1.0,10.0,4.0
695,10.0,17.0,18.0
696,5.0,13.0,4.0
697,14.0,22.0,6.0
698,14.0,30.0,8.0
699,16.0,23.0,17.0
700,6.0,15.0,6.0
701,0.0,5.0,3.0
702,16.0,12.0,10.0
703,2.0,16.0,15.0
704,6.0,15.0,5.0
705,5.0,18.0,8.0
706,24.0,47.0,24.0
707,13.0,33.0,17.0
708,3.0,8.0,6.0
709,2.0,2.0,1.0
710,2.0,3.0,2.0
711,8.0,14.0,2.0
712,7.0,15.0,7.0
713,13.0,40.0,22.0
714,10.0,17.0,12.0
715,6.0,14.0,6.0
716,24.0,36.0,22.0
717,16.0,28.0,19.0
718,13.0,12.0,5.0
719,25.0,36.0,23.0
720,41.0,116.0,61.0
722,0.0,0.0,0.0
722,47.0,95.0,53.0
723,12.0,26.0,12.0
724,35.0,73.0,48.0
725,21.0,27.0,23.0
726,20.0,39.0,17.0
727,22.0,36.0,19.0
728,42.0,86.0,40.0
729,2.0,3.0,2.0
730,5.0,9.0,11.0
731,35.0,72.0,18.0
732,37.0,56.0,40.0
733,1.0,2.0,3.0
734,11.0,13.0,12.0
736,0.0,0.0,0.0
736,15.0,24.0,15.0
737,15.0,13.0,6.0
738,20.0,53.0,31.0
739,11.0,20.0,7.0
740,8.0,11.0,5.0
741,2.0,4.0,10.0
742,2.0,0.0,0.0
743,3.0,0.0,4.0
744,23.0,42.0,31.0
745,18.0,20.0,8.0
746,11.0,27.0,26.0
747,37.0,52.0,25.0
748,24.0,42.0,20.0
749,27.0,52.0,41.0
750,23.0,47.0,17.0
751,10.0,65.0,36.0
752,19.0,16.0,14.0
753,39.0,76.0,35.0
754,25.0,62.0,33.0
755,6.0,9.0,8.0
756,7.0,11.0,8.0
757,3.0,6.0,2.0
758,9.0,13.0,6.0
759,6.0,5.0,4.0
760,16.0,9.0,3.0
761,12.0,26.0,10.0
762,4.0,20.0,7.0
763,9.0,12.0,4.0
764,1.0,1.0,1.0
765,0.0,3.0,0.0
766,0.0,0.0,0.0
767,0.0,0.0,0.0
768,19.0,35.0,0.0
769,4.0,4.0,0.0
770,1.0,9.0,2.0
771,0.0,7.0,0.0
772,0.0,1.0,0.0

