P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7]
83_25,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,2,1,0,0,1,2,0,1,0,1,0,1,0,1,2,1,1,1,2,4,4,3,5,0,3,2,1,5,6,2,1,0
83_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
83_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83_31,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,1,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0
83_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
84_2,0,0,0,0,0,0,0,4,0,0,1,3,3,1,2,0,0,0,2,0,1,1,2,2,2,0,1,2,4,4,0,0,1,0,1,0,1,2,0,0,0,0,1,2,0,1,2,0,1,1,1,0,0,0,0
84_3,3,0,1,0,0,3,4,2,1,4,3,1,9,3,7,4,4,8,6,11,8,6,6,1,1,4,0,3,0,6,3,6,5,3,2,3,4,1,1,2,1,4,0,5,1,5,0,1,5,2,8,5,1,1,0
84_4,0,0,0,0,0,0,4,2,3,0,2,0,9,2,2,2,6,7,10,7,11,1,6,11,9,4,3,6,5,10,4,7,4,3,3,4,6,3,4,8,7,7,4,5,4,6,4,7,3,6,2,10,2,1,0
84_5,0,0,0,0,0,1,6,9,2,3,9,9,17,9,12,12,6,9,7,16,10,18,18,10,9,7,11,9,10,10,4,13,12,4,14,5,10,2,5,1,12,11,7,13,10,3,12,8,4,5,14,6,6,3,0
84_6,4,1,1,0,0,1,4,11,7,8,9,7,11,7,18,9,5,6,7,18,9,12,19,12,10,11,10,20,12,14,7,12,16,9,15,7,10,11,4,19,12,18,10,6,9,8,5,7,3,11,7,12,16,10,0
84_7,1,1,0,0,0,4,5,4,3,6,2,2,8,8,12,8,2,5,8,12,18,8,20,8,9,7,12,17,21,10,9,11,16,5,14,5,8,3,5,8,18,16,3,8,7,6,6,5,2,3,6,3,1,6,0
84_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
84_10,0,0,0,0,0,0,0,1,0,0,0,2,0,2,3,1,0,0,3,1,1,3,2,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0
84_11,0,0,0,0,0,0,0,1,1,0,1,4,0,2,0,0,1,1,2,6,1,2,3,3,2,1,1,0,0,0,0,2,0,2,1,2,4,0,1,1,0,0,1,3,0,1,1,7,1,1,2,2,6,1,0
84_12,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,2,0,2,0,5,1,3,1,0,0,1,3,0,0,0,3,0,4,1,0,4,2,2,5,0,1,2,2,1,1,0,0
84_13,0,0,0,0,0,1,0,2,1,4,2,5,6,5,4,5,1,3,0,1,1,2,4,2,1,3,0,4,1,1,0,1,0,3,5,6,3,1,0,1,6,4,3,2,4,2,3,3,1,1,1,2,2,1,0
84_14,0,0,0,0,0,1,2,0,0,2,1,0,3,2,5,7,2,0,4,4,2,2,6,6,4,1,3,6,2,1,4,5,4,8,8,3,3,2,2,3,4,2,9,2,1,6,0,1,1,0,2,2,1,0,0
84_15,2,0,0,0,1,2,6,6,3,5,1,4,13,8,3,3,2,11,4,3,2,7,18,12,7,6,11,8,14,4,3,10,6,7,7,4,10,1,3,4,7,4,0,5,6,9,10,3,3,2,11,5,4,1,0
84_16,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,4,5,2,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0
84_17,11,3,2,0,1,12,30,42,18,32,30,33,72,47,66,51,29,47,51,77,64,64,101,67,55,44,48,66,65,62,23,44,59,42,65,23,38,15,18,36,39,47,35,37,39,40,40,41,25,25,55,44,33,20,0
84_18,0,0,0,0,0,1,1,1,2,0,1,5,6,4,2,0,0,3,1,1,0,0,2,3,0,2,5,16,5,1,11,22,6,3,7,16,17,6,5,10,34,21,3,16,4,9,8,1,0,7,3,2,7,3,0
84_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,2,0,2,0
84_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_23,0,0,0,0,0,1,2,0,2,1,6,10,8,2,8,5,5,7,12,11,7,0,9,4,0,5,6,10,5,10,5,5,2,4,3,0,3,3,3,1,2,1,0,0,0,0,0,10,13,19,43,34,35,24,0
84_24,6,0,2,0,1,9,10,21,6,15,16,6,37,19,20,20,16,26,18,29,25,34,33,22,30,20,23,36,29,35,12,33,31,19,30,24,33,16,4,27,36,31,15,18,14,17,32,15,10,12,12,11,3,1,0
84_25,5,3,0,0,0,4,19,21,13,16,10,21,32,30,38,25,8,17,21,41,31,29,62,43,24,20,25,35,36,19,18,29,32,22,40,15,23,7,21,19,35,36,21,36,29,31,15,20,2,3,3,3,0,0,0
84_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
84_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_29,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,1,0,0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
84_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
84_31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,2,1,1,3,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,1,0,0,1,3,0,0,0
84_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
85_1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
85_2,0,0,0,0,0,0,1,3,0,2,3,2,0,0,0,3,1,2,3,4,4,5,6,6,5,2,3,1,7,2,3,2,3,1,4,4,2,4,6,6,8,4,5,7,3,4,2,7,5,3,4,4,1,2,0
85_3,0,0,0,0,0,0,1,2,1,0,0,1,1,1,3,3,2,8,4,6,9,8,8,8,5,1,7,8,11,1,2,4,4,2,6,2,6,4,6,3,10,4,4,15,7,22,5,12,8,13,14,12,7,1,0
85_4,0,0,0,0,0,0,3,6,3,1,2,3,3,2,4,2,9,5,5,9,2,4,3,3,9,6,5,8,13,8,6,10,11,11,7,9,11,7,10,9,15,15,9,13,17,11,7,13,15,15,16,12,14,2,0
85_5,0,0,0,0,1,0,2,5,6,7,9,2,6,7,5,10,11,22,9,14,13,15,13,16,13,13,14,19,26,20,20,22,21,30,21,20,28,17,22,16,20,18,13,30,25,22,12,32,27,22,24,22,20,3,0
85_6,0,0,0,0,0,0,2,7,7,9,5,2,8,3,11,14,13,21,26,22,30,16,22,25,20,14,14,16,19,26,18,24,14,32,18,18,28,17,17,19,32,20,25,27,16,41,15,41,33,28,26,43,41,2,0
85_7,0,0,0,0,0,0,3,5,6,4,1,3,5,3,5,6,6,3,5,11,24,13,7,15,14,9,13,9,19,16,12,26,7,16,13,10,18,11,15,11,17,17,23,21,24,14,18,28,28,25,21,26,23,9,0
85_8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
85_9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
85_10,0,0,0,0,0,0,0,2,2,1,1,0,1,0,1,1,1,0,2,0,1,1,3,3,2,1,3,5,8,2,2,4,2,2,2,1,5,3,1,6,5,3,6,5,4,1,1,5,2,2,0,0,1,0,0
85_11,0,0,0,0,0,0,0,0,4,1,1,2,3,5,3,5,4,2,4,2,3,1,0,0,0,0,2,3,2,5,1,5,3,5,1,2,3,1,3,1,5,3,10,3,1,1,2,6,3,3,2,3,3,0,0
85_12,0,0,0,0,0,0,1,3,1,1,1,2,1,1,1,2,2,1,1,0,1,2,2,1,0,1,4,5,1,1,2,2,2,0,1,1,3,3,2,6,2,3,4,2,3,3,2,1,5,2,4,4,1,0,0
85_13,0,0,0,0,0,0,1,6,3,1,1,3,2,4,4,3,5,10,5,10,9,5,6,4,5,4,2,4,1,3,0,1,2,2,3,2,0,1,3,0,2,4,4,4,3,8,0,9,3,7,5,3,3,0,0
85_14,0,0,0,0,0,0,4,3,5,1,2,2,2,3,5,7,5,16,5,10,6,6,3,7,4,5,2,3,10,7,10,7,10,9,14,8,6,1,9,5,9,5,9,7,11,6,8,14,12,7,11,9,9,3,0
85_15,0,0,0,0,0,0,0,10,5,3,2,3,4,3,2,3,7,3,4,3,11,5,4,3,7,5,5,6,6,13,6,12,11,10,11,14,16,4,10,10,10,7,9,12,16,10,12,13,17,19,9,8,8,2,0
85_16,0,0,0,0,1,0,11,48,37,28,25,21,6,1,2,0,7,15,4,18,27,42,7,13,10,5,7,2,2,1,2,0,20,26,30,8,18,9,25,15,17,2,4,4,6,1,2,7,1,7,5,0,0,0,0
85_17,0,0,0,0,0,0,7,2,3,6,6,4,30,16,29,47,49,43,26,27,17,12,12,8,4,1,6,3,8,6,1,16,16,4,1,5,6,2,8,32,25,38,49,42,65,81,47,103,70,73,47,27,32,9,0
85_18,0,0,0,0,0,0,0,2,2,2,0,0,0,13,12,11,10,34,43,47,69,28,58,76,70,55,63,82,115,97,81,102,54,89,72,78,100,63,71,45,95,63,70,101,60,61,36,75,87,67,84,119,99,14,0
85_19,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_23,0,0,0,0,1,0,18,52,42,36,31,23,4,2,7,33,40,70,29,43,35,27,17,17,11,4,8,2,8,2,3,4,3,1,1,2,1,0,0,1,2,1,1,1,0,0,0,7,46,34,76,78,88,22,0
85_24,0,0,0,0,0,0,0,0,1,0,0,0,8,7,13,11,8,10,24,27,40,20,35,37,35,23,30,40,50,41,36,53,34,57,40,39,55,39,44,38,66,46,56,58,69,71,37,96,51,64,33,30,9,0,0
85_25,0,0,0,0,0,0,0,0,0,0,0,2,23,21,23,15,17,12,20,21,36,32,25,38,36,34,36,43,66,60,45,60,53,60,59,48,66,33,58,50,68,53,61,85,58,72,44,78,59,48,25,38,34,2,0
85_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,3,2,2,0,1,1,0,1,0,0,0,0,0
85_28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,3,2,3,2,1,1,0,0,0,0,1,0,2,2,1,0,1,0,0,0,0
85_29,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,2,1,0,2,1,1,1,0,0,0,0,0,0,1,0,1,2,0,2,2,1,1,0,1,1,1,0,1,0,0,0,0
85_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_31,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,3,1,0,4,6,0,0
85_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86_0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86_1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86_2,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,4,0,0,1,1,1,0,0,1,1,2,0,1,1,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0
86_3,0,0,0,0,0,0,2,0,1,1,2,3,4,2,1,1,2,1,0,1,0,0,0,1,0,0,0,1,1,2,1,1,2,1,2,0,1,2,1,0,0,0,2,2,0,1,1,2,5,3,3,3,1,1,0
86_4,0,0,0,0,0,0,1,1,3,1,1,1,2,0,1,1,1,0,0,1,1,1,1,0,0,0,0,2,1,3,1,2,1,3,1,1,4,1,0,1,2,0,0,0,0,0,0,0,2,1,0,0,4,1,0
86_5,0,0,0,0,0,0,0,1,2,1,3,1,1,4,3,1,3,2,0,0,0,4,1,1,1,2,3,0,2,1,0,4,2,4,2,1,1,0,1,6,1,1,1,3,2,1,1,0,1,3,2,1,0,0,0
86_6,0,0,0,0,0,0,2,0,1,1,0,2,5,2,1,2,3,0,0,1,2,5,6,2,4,0,1,1,1,3,4,3,6,5,3,1,6,6,1,4,2,1,0,2,0,1,0,1,3,1,6,4,6,1,0
86_7,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,2,0,0,3,1,1,0,0,7,2,0,1,0,0,1,2,2,5,0,1,0,0,0,1,0,4,5,5,2,0
86_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86_9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86_10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0
86_11,0,0,0,0,0,0,0,1,0,2,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
86_12,0,0,0,0,0,0,0,2,0,2,2,1,1,2,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86_13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
86_14,0,0,0,0,0,0,1,1,0,0,2,1,2,1,4,1,1,0,2,2,1,2,0,1,0,0,4,0,1,0,1,1,1,2,1,1,1,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0
86_15,0,0,0,0,0,0,1,2,1,0,1,1,2,0,1,0,0,0,0,6,1,3,0,0,2,0,0,1,3,1,2,0,4,3,1,0,2,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,3,0,0
86_16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
86_17,0,0,0,0,0,0,7,10,10,9,16,14,23,12,14,12,13,8,3,12,7,18,9,9,11,5,12,6,13,13,13,12,15,24,14,7,20,12,4,18,11,4,8,7,3,2,2,3,12,7,15,14,21,4,0
86_18,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,2,3,5,1,1,0,2,5,2,1,1,1,0
86_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86_23,0,0,0,0,0,0,0,1,5,4,3,1,1,1,3,3,2,1,0,1,1,0,3,0,1,0,1,0,2,0,4,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,2,3,14,11,16,15,20,5,0
86_24,0,0,0,0,0,0,3,6,3,3,6,6,10,10,7,4,4,4,1,3,4,3,1,3,3,1,2,0,3,2,3,6,9,7,9,5,8,5,3,5,5,2,2,1,2,1,1,0,1,1,1,0,2,0,0
86_25,0,0,0,0,0,0,5,3,3,3,7,8,12,2,4,5,7,3,2,8,2,16,5,6,7,4,9,6,8,11,7,6,8,13,5,3,13,7,1,13,6,2,8,9,6,2,0,0,0,0,0,0,0,0,0
86_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86_31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
86_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87_0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
87_1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
87_2,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0,0,0,1,0,0,1,1,0,0,0,2,1,0,0,1,0,1,2,0,2,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
87_3,0,0,0,0,0,1,4,1,2,0,0,0,1,2,0,0,2,11,0,0,2,2,10,0,1,0,2,2,0,2,6,0,8,1,0,1,3,1,4,6,5,1,4,7,1,5,0,8,2,0,0,2,1,2,0
87_4,0,0,1,0,1,0,0,0,1,0,0,1,1,2,1,1,2,6,2,8,5,3,13,1,3,1,3,1,6,0,7,1,14,7,1,2,2,0,2,2,7,1,7,6,7,4,3,11,3,0,0,2,1,0,0
87_5,0,0,0,0,1,0,1,2,3,3,0,2,1,0,2,5,3,9,6,4,0,1,4,3,3,4,1,1,2,0,9,6,18,10,2,3,1,0,1,3,5,1,10,2,7,4,4,11,2,0,1,0,4,1,0
87_6,0,0,0,0,0,0,0,5,3,3,5,1,3,2,5,3,4,9,7,3,3,3,2,5,4,3,4,3,4,1,12,16,5,5,5,2,7,2,3,5,8,5,11,4,9,10,5,5,4,2,4,3,3,2,0
87_7,0,0,0,0,1,5,3,2,4,4,5,4,2,2,4,3,4,4,6,5,1,2,8,7,0,1,4,3,1,4,10,3,3,0,0,0,5,1,3,1,5,4,7,6,4,1,6,3,5,2,1,4,4,7,0
87_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
87_9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0
87_10,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87_11,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,2,1,0,0,0,0,0,0,3,0,0,0,0,1,3,1,4,1,0,1,1,0,0,1,1,1,2,1,1,1,2,0,1,0,0,0,1,0,0
87_12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,2,2,1,0,0,2,1,0,0,2,0,0,0,2,0,3,0,0,3,1,0,1,0,2,0,0,1,2,1,2,0,2,0,0,0,1,0,0
